,final_time,category_checkin,category_Pnum,category_stars,POI_id_stars,POI_id_Popular,Location_id_Popular,Combined_Category,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,name,stars
2227,2012-05-14 02:30:31+00:00,1.0,1,3.5,3.5,1.0,1,Travel Spot,985,985,Independent,4b0586e6f964a520a67322e3,44257,Mon May 14 09:30:31 +0000 2012,-360,51.068375,-114.114614,Hotel,Ox5JpPVQdd2jFo_yYjrz-w,Hampton Inn & Suites Calgary University,3.5
2228,2012-05-14 12:03:15+00:00,9.0,1,3.0,3.25,3.25,9,Shop,8,2213,Combined,4b3bf893f964a520807f25e3,44257,Mon May 14 19:03:15 +0000 2012,-360,51.041151,-114.139667,Department Store,51QAojCrBm5f2BqJUSrmZA,Walmart,3.0
2229,2012-05-08 19:02:19+00:00,6.0,1,2.5,2.5,6.0,6,Travel Spot,848,848,Independent,4b0586e6f964a520c17322e3,44292,Wed May 09 02:02:19 +0000 2012,-360,51.064642,-113.985516,Hotel,vxE-OvLuex3yvZmyHkw_lg,The Coast Plaza Hotel & Conference Centre,2.5
2230,2012-05-08 19:36:49+00:00,8.0,1,2.5,2.5,3.25,8,Shop,856,2206,Combined,4b230d4ff964a520b25224e3,44292,Wed May 09 02:36:49 +0000 2012,-360,51.055898,-113.978974,Mall,nuuU-gUiHfRLVRna8krzCg,Marlborough Mall,2.5
2231,2012-05-09 06:43:05+00:00,6.0,1,2.5,2.5,6.0,6,Travel Spot,848,848,Independent,4b0586e6f964a520c17322e3,44292,Wed May 09 13:43:05 +0000 2012,-360,51.064642,-113.985516,Hotel,vxE-OvLuex3yvZmyHkw_lg,The Coast Plaza Hotel & Conference Centre,2.5
2232,2012-05-09 15:04:38+00:00,3.0,1,2.0,2.0,3.0,3,Food,842,842,Independent,4b08a915f964a5206b1023e3,44292,Wed May 09 22:04:38 +0000 2012,-360,51.04888,-113.993014,Pizza Place,wmlGDmboJq38so5We7q_Uw,Boston Pizza,2.0
2233,2012-06-07 16:50:02+00:00,11.0,1,2.0,2.0,11.0,11,Travel Spot,1100,1100,Independent,4b0586e6f964a520a87322e3,44292,Thu Jun 07 23:50:02 +0000 2012,-360,51.047071,-114.080872,Hotel,5x-h1vryKFRAuvLJFbSYuA,Sandman Hotel Calgary City Centre,2.0
2234,2012-06-08 06:52:08+00:00,11.0,1,2.0,2.0,11.0,11,Travel Spot,1100,1100,Independent,4b0586e6f964a520a87322e3,44292,Fri Jun 08 13:52:08 +0000 2012,-360,51.047071,-114.080872,Hotel,5x-h1vryKFRAuvLJFbSYuA,Sandman Hotel Calgary City Centre,2.0
2235,2012-06-08 06:52:36+00:00,7.0,1,3.5,3.5,7.0,7,Food,1102,1102,Independent,4b05aa23f964a5208ce022e3,44292,Fri Jun 08 13:52:36 +0000 2012,-360,51.04711,-114.080675,Restaurant,-hBRP99YCr_8Xb8WG5YQmg,Moxie's Grill & Bar,3.5
2236,2012-06-08 07:43:49+00:00,18.0,1,3.0,3.0,18.0,18,Drink,1104,1104,Independent,4b705a8ff964a520c3142de3,44292,Fri Jun 08 14:43:49 +0000 2012,-360,51.04873,-114.08097,Coffee Shop,1nLWFCTng_mOqCR4pS8XeA,Starbucks,3.0
2237,2012-06-08 11:21:24+00:00,4.0,1,4.5,4.5,4.0,4,Shop,1078,1078,Independent,4b0586edf964a5202b7622e3,44292,Fri Jun 08 18:21:24 +0000 2012,-360,51.044025,-114.080454,Sporting Goods Shop,pfl1hEH57QyygqFQHtDZIQ,MEC,4.5
2238,2012-06-26 09:42:10+00:00,9.0,1,4.0,4.0,9.0,9,Shop,362,362,Independent,4b6a3485f964a520f9cc2be3,45495,Tue Jun 26 16:42:10 +0000 2012,-360,51.001801,-114.062943,Electronics Store,Ouu8r6_K77RL4xG3HFYihw,Memory Express,4.0
2239,2012-06-27 10:39:48+00:00,1.0,1,3.5,3.5,1.0,1,Shop,963,963,Independent,4b61039af964a5201b062ae3,45495,Wed Jun 27 17:39:48 +0000 2012,-360,51.052684,-114.093555,Drugstore / Pharmacy,CB3Olkk0SCUKs0Vmi8KRAw,Shoppers Drug Mart,3.5
2240,2012-07-11 10:20:12+00:00,21.0,1,3.5,3.5,21.0,21,Shop,442,442,Independent,4bb90f4598c7ef3bd1be3102,45495,Wed Jul 11 17:20:12 +0000 2012,-360,51.043202,-114.087481,Grocery Store,mzvxXwPKkl7TCK1tEZr5dQ,Co-op,3.5
2241,2012-07-11 17:27:30+00:00,17.0,1,3.5,3.5,17.0,17,Nightlife Spot,510,510,Independent,4fb6c000e4b03751700867e9,45495,Thu Jul 12 00:27:30 +0000 2012,-360,51.037971,-114.074166,Bar,SycRVheLdFcK-2jt8j5d4Q,National on 17th,3.5
2242,2012-07-11 19:36:00+00:00,5.0,1,3.0,3.0,5.0,5,Nightlife Spot,501,501,Independent,4b0586e7f964a520dd7322e3,45495,Thu Jul 12 02:36:00 +0000 2012,-360,51.03843300000001,-114.071762,Pub,1piaVZbt6EOtVVW-Vx17rA,Rose & Crown Pub,3.0
2243,2012-07-12 08:09:41+00:00,2.0,1,4.0,3.772727272727273,5.0,2,Food,1227,2104,Combined,4eb2cbe5722ead5ebf605b55,45495,Thu Jul 12 15:09:41 +0000 2012,-360,51.04546,-114.063415,Diner,G0s44bev_fPGv9Gwtb1vFQ,Avenue Diner,4.0
2244,2012-07-12 10:56:59+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Thu Jul 12 17:56:59 +0000 2012,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2245,2012-07-12 18:40:59+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Fri Jul 13 01:40:59 +0000 2012,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2246,2012-07-12 22:02:44+00:00,6.0,1,3.5,3.5,6.0,6,Food,534,534,Independent,4fc83ca6e4b000e38ec6eadb,45495,Fri Jul 13 05:02:44 +0000 2012,-360,51.037987,-114.084966,Italian Restaurant,tWjfgVtTD5n01Cq9dFWGsA,Cibo,3.5
2247,2012-07-12 23:46:52+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Fri Jul 13 06:46:52 +0000 2012,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2248,2012-07-13 10:02:29+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Fri Jul 13 17:02:29 +0000 2012,-360,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2249,2012-07-13 11:51:24+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Fri Jul 13 18:51:24 +0000 2012,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2250,2012-07-15 08:50:00+00:00,9.0,1,4.0,4.0,9.0,9,Food,574,574,Independent,4b0b1480f964a520902c23e3,45495,Sun Jul 15 15:50:00 +0000 2012,-360,51.040229,-114.081522,Caf,zQi4U-pJlJcztIW4G_HgUw,Kawa Espresso Bar,4.0
2251,2012-07-20 17:24:50+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Sat Jul 21 00:24:50 +0000 2012,-360,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2252,2012-07-27 19:56:49+00:00,16.0,1,3.5,3.5,16.0,16,Food,445,445,Independent,4d65ca18cfd48eec7c03e697,45495,Sat Jul 28 02:56:49 +0000 2012,-360,51.030714,-114.0717,Restaurant,ZU4sZ0_PB918bK9h6z9l0w,WURST ?berkitchen. Wunderbar,3.5
2253,2012-07-29 08:11:46+00:00,9.0,1,4.0,4.0,9.0,9,Shop,446,446,Independent,4f4d2b7ee4b081be1cf50c58,45495,Sun Jul 29 15:11:46 +0000 2012,-360,51.0309,-114.07152,Bakery,WVBunygqFNO6UeI6CUMwYw,La Boulangerie,4.0
2254,2012-07-30 09:48:24+00:00,35.0,1,3.0,3.0,35.0,35,Shop,1245,1245,Independent,4b0586eef964a520787622e3,45495,Mon Jul 30 16:48:24 +0000 2012,-360,51.046443,-114.072439,Department Store,Q5CcN0fti3EM9IW6le_ACA,Holt Renfrew,3.0
2255,2012-08-09 18:22:43+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Fri Aug 10 01:22:43 +0000 2012,-360,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2256,2012-08-10 11:23:23+00:00,2.0,3,2.833333333333333,3.2142857142857144,3.8571428571428568,1,Shop,700,2300,Combined,4bb3ad19715eef3b12af86bb,45495,Fri Aug 10 18:23:23 +0000 2012,-360,51.128423,-114.204437,Automotive Shop,EEFlkLcE9BaVBB03nqV6tQ,BMW Gallery,2.5
2257,2012-08-10 13:15:00+00:00,3.0,1,4.5,4.5,3.0,3,Shop,272,272,Independent,4b1015a5f964a520bb6823e3,45495,Fri Aug 10 20:15:00 +0000 2012,-360,51.014711,-114.12314,Brewery,yM__QJKXtvLM_KFH-kpSlg,Wild Rose Brewery,4.5
2258,2012-08-10 17:04:15+00:00,3.0,1,3.0,3.0,3.0,3,Nightlife Spot,364,364,Independent,4b57a922f964a5204b3a28e3,45495,Sat Aug 11 00:04:15 +0000 2012,-360,51.005779,-114.068283,Pub,UKH8zXhXUXR8pJs8ENpjow,The Dog & Duck Public House,3.0
2259,2012-08-11 04:22:36+00:00,1.0,1,1.5,1.5,1.0,1,Drink,340,340,Independent,4c5093669426c92857065272,45495,Sat Aug 11 11:22:36 +0000 2012,-360,51.00197,-114.054127,Coffee Shop,HiWJeV-nvChv3eUKbE8AcQ,Tim Hortons,1.5
2260,2012-08-11 14:00:21+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Sat Aug 11 21:00:21 +0000 2012,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2261,2012-08-11 15:15:24+00:00,5.0,1,3.0,3.0,5.0,5,Food,508,508,Independent,4e49e299483b16676e38aec5,45495,Sat Aug 11 22:15:24 +0000 2012,-360,51.037867,-114.073078,Latin American Restaurant,5OsexOJ9RBRtHstK2ELRzw,Gringo Street,3.0
2262,2012-08-11 15:16:32+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Sat Aug 11 22:16:32 +0000 2012,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2263,2012-08-12 08:59:19+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Sun Aug 12 15:59:19 +0000 2012,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2264,2012-08-12 12:01:28+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Sun Aug 12 19:01:28 +0000 2012,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2265,2012-08-13 18:28:51+00:00,9.0,1,4.0,4.0,9.0,9,Food,548,548,Independent,4fe66835e4b0e1967ec5dd0b,45495,Tue Aug 14 01:28:51 +0000 2012,-360,51.037678,-114.088816,Restaurant,-1u4Q4U6OZ-CvqoxUh7gKg,Las Canarias,4.0
2266,2012-08-14 09:46:16+00:00,9.0,1,4.0,4.0,9.0,9,Food,574,574,Independent,4b0b1480f964a520902c23e3,45495,Tue Aug 14 16:46:16 +0000 2012,-360,51.040229,-114.081522,Caf,zQi4U-pJlJcztIW4G_HgUw,Kawa Espresso Bar,4.0
2267,2012-08-14 12:20:19+00:00,2.0,3,2.833333333333333,3.2142857142857144,3.8571428571428568,3,Shop,699,2300,Combined,4c7527573adda143c97106af,45495,Tue Aug 14 19:20:19 +0000 2012,-360,51.12841,-114.204721,Automotive Shop,UOyI-9-1xg9cwVz2zINvWw,BMW Gallery,3.5
2268,2012-08-17 17:08:59+00:00,3.0,1,4.5,4.5,3.0,3,Shop,272,272,Independent,4b1015a5f964a520bb6823e3,45495,Sat Aug 18 00:08:59 +0000 2012,-360,51.014711,-114.12314,Brewery,yM__QJKXtvLM_KFH-kpSlg,Wild Rose Brewery,4.5
2269,2012-08-17 18:43:19+00:00,3.0,1,3.0,3.0,3.0,3,Nightlife Spot,364,364,Independent,4b57a922f964a5204b3a28e3,45495,Sat Aug 18 01:43:19 +0000 2012,-360,51.005779,-114.068283,Pub,UKH8zXhXUXR8pJs8ENpjow,The Dog & Duck Public House,3.0
2270,2012-08-18 08:06:34+00:00,9.0,1,4.0,4.0,9.0,9,Food,574,574,Independent,4b0b1480f964a520902c23e3,45495,Sat Aug 18 15:06:34 +0000 2012,-360,51.040229,-114.081522,Caf,zQi4U-pJlJcztIW4G_HgUw,Kawa Espresso Bar,4.0
2271,2012-12-20 15:11:26+00:00,5.0,1,4.0,4.0,5.0,5,Food,456,456,Independent,4ba43134f964a520ac8a38e3,45495,Thu Dec 20 22:11:26 +0000 2012,-420,51.03266,-114.071506,Italian Restaurant,k2BgsIYiPO6WbtFaSE0uEA,Mercato Foods,4.0
2272,2012-12-20 15:29:15+00:00,4.0,1,3.5,3.5,4.0,4,Shop,443,443,Independent,4b0e001ef964a520b75323e3,45495,Thu Dec 20 22:29:15 +0000 2012,-420,51.030302,-114.072504,Grocery Store,BQnk3CdxYA9vpiRfFFtp1A,Safeway Mission,3.5
2273,2012-12-21 17:39:59+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Sat Dec 22 00:39:59 +0000 2012,-420,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2274,2012-12-27 17:52:32+00:00,9.0,1,4.0,4.0,9.0,9,Food,574,574,Independent,4b0b1480f964a520902c23e3,45495,Fri Dec 28 00:52:32 +0000 2012,-420,51.040229,-114.081522,Caf,zQi4U-pJlJcztIW4G_HgUw,Kawa Espresso Bar,4.0
2275,2012-12-28 17:29:48+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Sat Dec 29 00:29:48 +0000 2012,-420,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2276,2012-12-29 11:30:40+00:00,5.0,1,3.5,3.5,5.0,5,Shop,528,528,Independent,5064b0f1e4b0512b92d0ea47,45495,Sat Dec 29 18:30:40 +0000 2012,-420,51.037695,-114.082223,Electronics Store,A4FwNRNm6Hqe6salELKMxw,Best Buy,3.5
2277,2012-12-29 15:22:05+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Sat Dec 29 22:22:05 +0000 2012,-420,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2278,2013-01-17 14:46:39+00:00,5.0,1,4.5,4.5,5.0,5,Outdoor,285,285,Independent,4b8d2fc4f964a52032ec32e3,45495,Thu Jan 17 21:46:39 +0000 2013,-420,51.010513,-114.095402,Dog Run,W8dFb78O0Mek6SnMXAcp1g,Sandy Beach Park,4.5
2279,2013-01-17 17:55:47+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Fri Jan 18 00:55:47 +0000 2013,-420,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2280,2013-01-24 11:58:21+00:00,3.0,1,4.5,4.5,3.0,3,Food,781,781,Independent,4b0586ecf964a520c67522e3,45495,Thu Jan 24 18:58:21 +0000 2013,-420,51.091243,-114.094282,Restaurant,T_a8YOqqCDDcVGd9LpSKjw,Chicago Deep Dish Pizza,4.5
2281,2013-01-25 16:20:03+00:00,8.0,1,4.0,4.0,8.0,8,Food,513,513,Independent,4b6cd14af964a520a6562ce3,45495,Fri Jan 25 23:20:03 +0000 2013,-420,51.037955,-114.075503,Pizza Place,GGxnlrfvWy7LFvjN5z_z3w,UNA Pizza + Wine,4.0
2282,2013-01-26 10:50:19+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Sat Jan 26 17:50:19 +0000 2013,-420,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2283,2013-01-26 12:05:39+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Sat Jan 26 19:05:39 +0000 2013,-420,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2284,2013-02-11 06:57:31+00:00,9.0,1,4.0,4.0,9.0,9,Drink,521,521,Independent,5095981fe4b03898b0255afe,45495,Mon Feb 11 13:57:31 +0000 2013,-420,51.037976,-114.079221,Coffee Shop,Wxt2kWy9lj5eRxIO469reA,Analog Coffee,4.0
2285,2013-02-11 16:21:12+00:00,5.0,1,4.0,4.0,5.0,5,Nightlife Spot,365,365,Independent,4b0586e9f964a520967422e3,45495,Mon Feb 11 23:21:12 +0000 2013,-420,51.008169,-114.068542,Bar,uNBrfpSxA6vmzX_9CpKKaA,Blind Beggar Bar & Grill,4.0
2286,2013-02-17 18:47:31+00:00,8.0,1,4.0,4.0,8.0,8,Food,513,513,Independent,4b6cd14af964a520a6562ce3,45495,Mon Feb 18 01:47:31 +0000 2013,-420,51.037955,-114.075503,Pizza Place,GGxnlrfvWy7LFvjN5z_z3w,UNA Pizza + Wine,4.0
2287,2013-02-18 15:06:38+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Mon Feb 18 22:06:38 +0000 2013,-420,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2288,2013-02-24 14:57:34+00:00,5.0,1,4.5,4.5,5.0,5,Outdoor,285,285,Independent,4b8d2fc4f964a52032ec32e3,45495,Sun Feb 24 21:57:34 +0000 2013,-420,51.010513,-114.095402,Dog Run,W8dFb78O0Mek6SnMXAcp1g,Sandy Beach Park,4.5
2289,2013-02-25 17:03:10+00:00,8.0,1,4.0,4.0,8.0,8,Food,513,513,Independent,4b6cd14af964a520a6562ce3,45495,Tue Feb 26 00:03:10 +0000 2013,-420,51.037955,-114.075503,Pizza Place,GGxnlrfvWy7LFvjN5z_z3w,UNA Pizza + Wine,4.0
2290,2013-02-27 14:12:19+00:00,3.0,1,4.5,4.5,3.0,3,Food,781,781,Independent,4b0586ecf964a520c67522e3,45495,Wed Feb 27 21:12:19 +0000 2013,-420,51.091243,-114.094282,Restaurant,T_a8YOqqCDDcVGd9LpSKjw,Chicago Deep Dish Pizza,4.5
2291,2013-02-27 18:25:07+00:00,3.0,1,3.5,3.5,3.0,3,Food,532,532,Independent,511daca7e4b0f1b939269b2e,45495,Thu Feb 28 01:25:07 +0000 2013,-420,51.037731,-114.084045,American Restaurant,hhccRf4yLajnjnma6T113A,Classic Jacks Restaurant & Bar,3.5
2292,2013-03-06 14:14:23+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Wed Mar 06 21:14:23 +0000 2013,-420,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2293,2013-03-13 14:26:29+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Wed Mar 13 21:26:29 +0000 2013,-360,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2294,2013-03-13 16:12:43+00:00,3.0,1,3.0,3.0,3.0,3,Nightlife Spot,364,364,Independent,4b57a922f964a5204b3a28e3,45495,Wed Mar 13 23:12:43 +0000 2013,-360,51.005779,-114.068283,Pub,UKH8zXhXUXR8pJs8ENpjow,The Dog & Duck Public House,3.0
2295,2013-03-14 13:56:59+00:00,7.0,1,3.5,3.5,7.0,7,Food,461,461,Independent,504a96a0e4b006c4356d5036,45495,Thu Mar 14 20:56:59 +0000 2013,-360,51.033724,-114.071301,Mexican Restaurant,kLTpxsoIhTaj1v6pYVyyiQ,A?ejo Restaurant,3.5
2296,2013-03-14 13:57:13+00:00,5.0,1,4.0,4.0,5.0,5,Food,456,456,Independent,4ba43134f964a520ac8a38e3,45495,Thu Mar 14 20:57:13 +0000 2013,-360,51.03266,-114.071506,Italian Restaurant,k2BgsIYiPO6WbtFaSE0uEA,Mercato Foods,4.0
2297,2013-03-16 13:28:27+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Sat Mar 16 20:28:27 +0000 2013,-360,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2298,2013-03-17 09:13:09+00:00,2.0,1,5.0,5.0,2.0,2,Shop,465,465,Independent,4bdc51a92a3a0f474145b2b6,45495,Sun Mar 17 16:13:09 +0000 2013,-360,51.03462,-114.071665,Tanning Salon,iuJJ-DC0sPO7zBOY9poang,Bronze Baxx Tanning Studio,5.0
2299,2013-03-17 09:50:07+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Sun Mar 17 16:50:07 +0000 2013,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2300,2013-03-17 12:57:16+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Sun Mar 17 19:57:16 +0000 2013,-360,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2301,2013-03-20 10:28:48+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Wed Mar 20 17:28:48 +0000 2013,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2302,2013-03-20 12:40:56+00:00,7.0,1,3.5,3.5,7.0,7,Food,461,461,Independent,504a96a0e4b006c4356d5036,45495,Wed Mar 20 19:40:56 +0000 2013,-360,51.033724,-114.071301,Mexican Restaurant,kLTpxsoIhTaj1v6pYVyyiQ,A?ejo Restaurant,3.5
2303,2013-03-20 13:42:03+00:00,5.0,1,4.5,4.5,5.0,5,Outdoor,285,285,Independent,4b8d2fc4f964a52032ec32e3,45495,Wed Mar 20 20:42:03 +0000 2013,-360,51.010513,-114.095402,Dog Run,W8dFb78O0Mek6SnMXAcp1g,Sandy Beach Park,4.5
2304,2013-03-21 09:08:19+00:00,9.0,1,4.0,4.0,9.0,9,Shop,362,362,Independent,4b6a3485f964a520f9cc2be3,45495,Thu Mar 21 16:08:19 +0000 2013,-360,51.001801,-114.062943,Electronics Store,Ouu8r6_K77RL4xG3HFYihw,Memory Express,4.0
2305,2013-03-21 13:21:41+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Thu Mar 21 20:21:41 +0000 2013,-360,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2306,2013-03-29 20:52:34+00:00,8.0,1,4.0,4.0,8.0,8,Food,513,513,Independent,4b6cd14af964a520a6562ce3,45495,Sat Mar 30 03:52:34 +0000 2013,-360,51.037955,-114.075503,Pizza Place,GGxnlrfvWy7LFvjN5z_z3w,UNA Pizza + Wine,4.0
2307,2013-03-30 06:44:58+00:00,9.0,1,4.0,4.0,9.0,9,Drink,521,521,Independent,5095981fe4b03898b0255afe,45495,Sat Mar 30 13:44:58 +0000 2013,-360,51.037976,-114.079221,Coffee Shop,Wxt2kWy9lj5eRxIO469reA,Analog Coffee,4.0
2308,2013-03-30 08:35:35+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Sat Mar 30 15:35:35 +0000 2013,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2309,2013-03-31 10:47:04+00:00,5.0,1,4.0,4.0,5.0,5,Food,456,456,Independent,4ba43134f964a520ac8a38e3,45495,Sun Mar 31 17:47:04 +0000 2013,-360,51.03266,-114.071506,Italian Restaurant,k2BgsIYiPO6WbtFaSE0uEA,Mercato Foods,4.0
2310,2013-04-01 16:01:25+00:00,17.0,1,4.0,4.0,17.0,17,Nightlife Spot,977,977,Independent,4b00c675f964a5200f4122e3,45495,Mon Apr 01 23:01:25 +0000 2013,-360,51.052797,-114.087487,Pub,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
2311,2013-04-06 16:10:26+00:00,42.0,1,4.0,4.0,42.0,42,Nightlife Spot,509,509,Independent,4b0586e8f964a520787422e3,45495,Sat Apr 06 23:10:26 +0000 2013,-360,51.037878000000006,-114.073691,Bar,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
2312,2013-04-07 12:46:32+00:00,2.0,1,5.0,5.0,2.0,2,Shop,465,465,Independent,4bdc51a92a3a0f474145b2b6,45495,Sun Apr 07 19:46:32 +0000 2013,-360,51.03462,-114.071665,Tanning Salon,iuJJ-DC0sPO7zBOY9poang,Bronze Baxx Tanning Studio,5.0
2313,2013-04-08 16:40:27+00:00,2.0,1,4.0,4.0,2.0,2,Shop,288,288,Independent,4b71f706f964a52020672de3,45495,Mon Apr 08 23:40:27 +0000 2013,-360,51.009847,-114.082075,Wine Shop,elfVNhD8zUh1bbTT-5Cb7Q,Britannia Wine Merchants,4.0
2314,2013-04-10 14:43:53+00:00,5.0,1,4.0,4.0,5.0,5,Food,456,456,Independent,4ba43134f964a520ac8a38e3,45495,Wed Apr 10 21:43:53 +0000 2013,-360,51.03266,-114.071506,Italian Restaurant,k2BgsIYiPO6WbtFaSE0uEA,Mercato Foods,4.0
2315,2013-04-16 12:38:08+00:00,2.0,1,4.0,4.0,2.0,2,Shop,451,451,Independent,4b0586eff964a5208e7622e3,45495,Tue Apr 16 19:38:08 +0000 2013,-360,51.03188400000001,-114.071581,Wine Shop,tydfTTwOjNIQ9mFX0fPgaw,Bin 905 Wine & Spirits,4.0
2316,2013-04-16 12:40:58+00:00,1.0,1,3.5,3.5,1.0,1,Shop,444,444,Independent,4b0586e9f964a520ce7422e3,45495,Tue Apr 16 19:40:58 +0000 2013,-360,51.030039,-114.071617,Miscellaneous Shop,BQnk3CdxYA9vpiRfFFtp1A,Safeway Mission,3.5
