POI_id_Longitude,POI_id_Latitude,Local_sg_time,category_checkin,category_Pnum,category_stars,POI_id_stars,POI_id_Popular,Location_id_Popular,Combined_Category,Location_id,POI_id,POI_Type,User_id,TimeStamp,Latitude,Longitude,stars,time,weekend,hour,L2_id,new_id
-114.06965,51.04996,2012-10-18 18:58:10+00:00,24,1,3.5,3.5,24,24,Travel Spot,1181,1181,Independent,109152,Fri Oct 19 01:58:10 +0000 2012,51.04996,-114.06965,3.5,18:58:10,0,18,1,1
-114.040632,51.052985,2012-11-17 14:22:17+00:00,5,1,3,3,5,5,Drink,824,824,Independent,109152,Sat Nov 17 21:22:17 +0000 2012,51.052985,-114.040632,3,14:22:17,1,14,6,6
-114.063218,51.044535,2013-07-14 12:24:26+00:00,4,1,4,4,4,4,Food,1223,1223,Independent,110289,Sun Jul 14 19:24:26 +0000 2013,51.044535,-114.063218,4,12:24:26,1,12,16,16
-114.05567,51.15493,2012-10-22 17:28:44+00:00,10,1,2.5,3.2,3.8,10,Shop,640,2212,Combined,111727,Tue Oct 23 00:28:44 +0000 2012,51.155082,-114.057753,2.5,17:28:44,0,17,30,2212
-114.05567,51.15493,2012-10-25 16:35:25+00:00,10,1,2.5,3.2,3.8,10,Shop,640,2212,Combined,111727,Thu Oct 25 23:35:25 +0000 2012,51.155082,-114.057753,2.5,16:35:25,0,16,30,2212
-114.071813,51.14876,2012-10-26 17:21:10+00:00,4,1,2,2,4,4,Food,644,644,Independent,111727,Sat Oct 27 00:21:10 +0000 2012,51.14876,-114.071813,2,17:21:10,0,17,49,49
-114.06825,51.14077,2012-10-28 08:30:11+00:00,7,1,2.5,3.3,2.8,7,Drink,652,2101,Combined,111727,Sun Oct 28 15:30:11 +0000 2012,51.141588,-114.068418,2.5,8:30:11,1,8,6,2101
-114.071813,51.14876,2012-10-31 18:52:14+00:00,4,1,2,2,4,4,Food,644,644,Independent,111727,Thu Nov 01 01:52:14 +0000 2012,51.14876,-114.071813,2,18:52:14,0,18,49,49
-114.062808,51.061631,2012-11-01 11:38:09+00:00,2,1,3,3,2,2,Food,800,800,Independent,111727,Thu Nov 01 18:38:09 +0000 2012,51.061631,-114.062808,3,11:38:09,0,11,130,130
-114.063231,51.068013,2012-11-05 12:38:38+00:00,4,1,1.5,1.5,4,4,Nightlife Spot,792,792,Independent,111727,Mon Nov 05 19:38:38 +0000 2012,51.068013,-114.063231,1.5,12:38:38,0,12,3,3
-114.071074,51.165055,2012-11-11 12:51:32+00:00,2,1,3.5,3.5,2,2,Food,619,619,Independent,111727,Sun Nov 11 19:51:32 +0000 2012,51.165055,-114.071074,3.5,12:51:32,1,12,15,15
-114.062579,51.061913,2012-11-15 12:23:01+00:00,6,1,4.5,4.5,6,6,Food,801,801,Independent,111727,Thu Nov 15 19:23:01 +0000 2012,51.061913,-114.062579,4.5,12:23:01,0,12,85,85
-114.072691,51.148395,2012-11-17 08:30:23+00:00,4,1,2.5,2.5,4,4,Shop,643,643,Independent,111727,Sat Nov 17 15:30:23 +0000 2012,51.148395,-114.072691,2.5,8:30:23,1,8,73,73
-114.06273,51.060416,2012-11-22 09:49:34+00:00,2,1,2.5,2.5,2,2,Drink,798,798,Independent,111727,Thu Nov 22 16:49:34 +0000 2012,51.060416,-114.06273,2.5,9:49:34,0,9,6,6
-114.071707,51.148619,2012-12-02 07:11:05+00:00,3,1,3,3,3,3,Drink,642,642,Independent,111727,Sun Dec 02 14:11:05 +0000 2012,51.148619,-114.071707,3,7:11:05,1,7,6,6
-114.06529,51.15567,2012-12-02 16:46:11+00:00,2,1,2,2.875,8.75,2,Food,645,2203,Combined,111727,Sun Dec 02 23:46:11 +0000 2012,51.154484,-114.067137,2,16:46:11,1,16,15,2203
-114.062864,51.060498,2012-12-03 12:07:14+00:00,1,1,4,4,1,1,Food,797,797,Independent,111727,Mon Dec 03 19:07:14 +0000 2012,51.060498,-114.062864,4,12:07:14,0,12,22,22
-114.071707,51.148619,2012-12-09 07:43:11+00:00,3,1,3,3,3,3,Drink,642,642,Independent,111727,Sun Dec 09 14:43:11 +0000 2012,51.148619,-114.071707,3,7:43:11,1,7,6,6
-114.002805,51.081119,2012-12-09 12:22:09+00:00,3,1,3.5,3.5,3,3,Food,894,894,Independent,111727,Sun Dec 09 19:22:09 +0000 2012,51.081119,-114.002805,3.5,12:22:09,1,12,11,11
-114.054424,51.096802,2012-12-09 13:41:05+00:00,3,1,4,4,3,3,Food,933,933,Independent,111727,Sun Dec 09 20:41:05 +0000 2012,51.096802,-114.054424,4,13:41:05,1,13,70,70
-114.047205,51.000657,2012-12-15 18:24:49+00:00,7,1,3,3,7,7,Travel Spot,338,338,Independent,111727,Sun Dec 16 01:24:49 +0000 2012,51.000657,-114.047205,3,18:24:49,1,18,1,1
-114.046583,51.000658,2012-12-15 19:51:47+00:00,4,1,4,4,4,4,Art&Entertainment,337,337,Independent,111727,Sun Dec 16 02:51:47 +0000 2012,51.000658,-114.046583,4,19:51:47,1,19,54,54
-114.062808,51.061631,2013-01-15 12:51:45+00:00,2,1,3,3,2,2,Food,800,800,Independent,111727,Tue Jan 15 19:51:45 +0000 2013,51.061631,-114.062808,3,12:51:45,0,12,130,130
-114.05567,51.15493,2013-01-26 17:23:21+00:00,10,1,2.5,3.2,3.8,10,Shop,640,2212,Combined,111727,Sun Jan 27 00:23:21 +0000 2013,51.155082,-114.057753,2.5,17:23:21,1,17,30,2212
-114.051733,51.037535,2013-01-31 18:21:49+00:00,148,1,3.5,3.5,148,148,Outdoor,405,405,Independent,111727,Fri Feb 01 01:21:49 +0000 2013,51.037535,-114.051733,3.5,18:21:49,0,18,0,0
-114.115219,51.067388,2013-02-01 18:19:31+00:00,2,1,2,2,2,2,Food,980,980,Independent,111727,Sat Feb 02 01:19:31 +0000 2013,51.067388,-114.115219,2,18:19:31,0,18,24,24
-114.051733,51.037535,2013-02-13 19:13:57+00:00,148,1,3.5,3.5,148,148,Outdoor,405,405,Independent,111727,Thu Feb 14 02:13:57 +0000 2013,51.037535,-114.051733,3.5,19:13:57,0,19,0,0
-113.993014,51.04888,2013-02-24 12:02:03+00:00,3,1,2,2,3,3,Food,842,842,Independent,111727,Sun Feb 24 19:02:03 +0000 2013,51.04888,-113.993014,2,12:02:03,1,12,15,15
-114.087429,51.052526,2013-03-05 13:05:07+00:00,2,1,3.5,3.5,2,2,Drink,976,976,Independent,111727,Tue Mar 05 20:05:07 +0000 2013,51.052526,-114.087429,3.5,13:05:07,0,13,6,6
-114.051733,51.037535,2013-03-06 19:18:01+00:00,148,1,3.5,3.5,148,148,Outdoor,405,405,Independent,111727,Thu Mar 07 02:18:01 +0000 2013,51.037535,-114.051733,3.5,19:18:01,0,19,0,0
-114.063231,51.068013,2013-03-15 11:20:04+00:00,4,1,1.5,1.5,4,4,Nightlife Spot,792,792,Independent,111727,Fri Mar 15 18:20:04 +0000 2013,51.068013,-114.063231,1.5,11:20:04,0,11,3,3
-113.9906,51.079304,2013-03-17 09:15:15+00:00,17,1,4,4,17,17,Shop,884,884,Independent,111727,Sun Mar 17 16:15:15 +0000 2013,51.079304,-113.9906,4,9:15:15,1,9,30,30
-114.14775,51.074533,2013-03-20 11:38:08+00:00,37,1,4,4,37,37,Shop,735,735,Independent,111727,Wed Mar 20 18:38:08 +0000 2013,51.074533,-114.14775,4,11:38:08,0,11,34,34
-114.14775,51.074533,2013-03-20 18:16:03+00:00,37,1,4,4,37,37,Shop,735,735,Independent,111727,Thu Mar 21 01:16:03 +0000 2013,51.074533,-114.14775,4,18:16:03,0,18,34,34
-114.072691,51.148395,2013-03-20 20:35:02+00:00,4,1,2.5,2.5,4,4,Shop,643,643,Independent,111727,Thu Mar 21 03:35:02 +0000 2013,51.148395,-114.072691,2.5,20:35:02,0,20,73,73
-114.063231,51.068013,2013-04-03 19:40:00+00:00,4,1,1.5,1.5,4,4,Nightlife Spot,792,792,Independent,111727,Thu Apr 04 02:40:00 +0000 2013,51.068013,-114.063231,1.5,19:40:00,0,19,3,3
-114.051733,51.037535,2013-04-12 17:33:50+00:00,148,1,3.5,3.5,148,148,Outdoor,405,405,Independent,111727,Sat Apr 13 00:33:50 +0000 2013,51.037535,-114.051733,3.5,17:33:50,0,17,0,0
-114.15539,51.08454,2013-05-01 11:26:00+00:00,1,1,3.5,3.025,4.1,1,Food,1002,2209,Combined,111727,Wed May 01 18:26:00 +0000 2013,51.085085,-114.154119,3.5,11:26:00,0,11,156,2209
-114.064379,50.988913,2013-05-02 10:36:56+00:00,2,1,3.5,3.5,2,2,Food,329,329,Independent,111727,Thu May 02 17:36:56 +0000 2013,50.988913,-114.064379,3.5,10:36:56,0,10,70,70
-114.071379,51.142922,2013-05-05 10:18:51+00:00,2,1,4,4,2,2,Food,654,654,Independent,111727,Sun May 05 17:18:51 +0000 2013,51.142922,-114.071379,4,10:18:51,1,10,100,100
-114.086752,51.067614,2013-05-07 10:57:51+00:00,4,1,3.5,3.5,4,4,Food,1048,1048,Independent,111727,Tue May 07 17:57:51 +0000 2013,51.067614,-114.086752,3.5,10:57:51,0,10,11,11
-114.1424,51.09904,2013-05-08 11:25:32+00:00,7,1,2.5,2.75,6.6,7,Food,743,2204,Combined,111727,Wed May 08 18:25:32 +0000 2013,51.09947,-114.142089,2.5,11:25:32,0,11,24,2204
-114.058189,51.066527,2013-05-09 16:12:09+00:00,12,1,3.5,3.5,12,12,Food,811,811,Independent,111727,Thu May 09 23:12:09 +0000 2013,51.066527,-114.058189,3.5,16:12:09,0,16,24,24
-114.071379,51.142922,2013-05-10 16:56:46+00:00,2,1,4,4,2,2,Food,654,654,Independent,111727,Fri May 10 23:56:46 +0000 2013,51.142922,-114.071379,4,16:56:46,0,16,100,100
-114.06529,51.15567,2013-05-11 10:43:03+00:00,31,1,4,2.875,8.75,31,Art&Entertainment,648,2203,Combined,111727,Sat May 11 17:43:03 +0000 2013,51.155931,-114.067955,4,10:43:03,1,10,50,2203
-114.072691,51.148395,2013-05-12 14:54:09+00:00,4,1,2.5,2.5,4,4,Shop,643,643,Independent,111727,Sun May 12 21:54:09 +0000 2013,51.148395,-114.072691,2.5,14:54:09,1,14,73,73
-114.071904,51.073049,2013-05-16 11:11:59+00:00,3,1,2.5,2.5,3,3,Food,788,788,Independent,111727,Thu May 16 18:11:59 +0000 2013,51.073049,-114.071904,2.5,11:11:59,0,11,24,24
-114.06529,51.15567,2013-05-19 11:30:23+00:00,2,1,2,2.875,8.75,2,Food,645,2203,Combined,111727,Sun May 19 18:30:23 +0000 2013,51.154484,-114.067137,2,11:30:23,1,11,15,2203
-113.98517,51.06121,2013-05-23 11:13:09+00:00,1,1,3.5,3.333333333,1.5,1,Food,849,2205,Combined,111727,Thu May 23 18:13:09 +0000 2013,51.0623,-113.982431,3.5,11:13:09,0,11,24,2205
-114.05567,51.15493,2013-05-30 16:42:44+00:00,10,1,2.5,3.2,3.8,10,Shop,640,2212,Combined,111727,Thu May 30 23:42:44 +0000 2013,51.155082,-114.057753,2.5,16:42:44,0,16,30,2212
-114.105317,51.067456,2013-06-05 11:00:35+00:00,4,1,3,3,4,4,Shop,1055,1055,Independent,111727,Wed Jun 05 18:00:35 +0000 2013,51.067456,-114.105317,3,11:00:35,0,11,29,29
-113.98294,51.052726,2013-06-11 11:11:44+00:00,6,1,3,3,6,6,Food,859,859,Independent,111727,Tue Jun 11 18:11:44 +0000 2013,51.052726,-113.98294,3,11:11:44,0,11,77,77
-114.071074,51.165055,2013-07-12 11:49:25+00:00,2,1,3.5,3.5,2,2,Food,619,619,Independent,111727,Fri Jul 12 18:49:25 +0000 2013,51.165055,-114.071074,3.5,11:49:25,0,11,15,15
-114.070908,51.164771,2013-07-12 11:51:51+00:00,1,1,2,2,1,1,Shop,620,620,Independent,111727,Fri Jul 12 18:51:51 +0000 2013,51.164771,-114.070908,2,11:51:51,0,11,97,97
-114.06825,51.14077,2013-07-31 15:28:28+00:00,1,1,3.5,3.3,2.8,1,Food,649,2101,Combined,111727,Wed Jul 31 22:28:28 +0000 2013,51.140724,-114.067337,3.5,15:28:28,0,15,85,2101
-114.216041,51.082878,2013-08-02 14:30:01+00:00,52,1,5,5,52,52,Outdoor,716,716,Independent,111727,Fri Aug 02 21:30:01 +0000 2013,51.082878,-114.216041,5,14:30:01,0,14,56,56
-114.055101,51.067259,2013-08-14 10:59:50+00:00,1,1,4,4,1,1,Food,813,813,Independent,111727,Wed Aug 14 17:59:50 +0000 2013,51.067259,-114.055101,4,10:59:50,0,10,100,100
-114.06714,51.159565,2013-08-26 07:23:06+00:00,11,1,3,3,11,11,Art&Entertainment,631,631,Independent,111727,Mon Aug 26 14:23:06 +0000 2013,51.159565,-114.06714,3,7:23:06,0,7,62,62
-114.060752,51.037408,2013-08-27 16:29:34+00:00,9,1,3.5,3.5,9,9,Art&Entertainment,474,474,Independent,111727,Tue Aug 27 23:29:34 +0000 2013,51.037408,-114.060752,3.5,16:29:34,0,16,8,8
-114.05567,51.15493,2013-09-02 14:25:57+00:00,10,1,2.5,3.2,3.8,10,Shop,640,2212,Combined,111727,Mon Sep 02 21:25:57 +0000 2013,51.155082,-114.057753,2.5,14:25:57,0,14,30,2212
-114.069348,51.049833,2012-04-04 11:48:50+00:00,1,1,1,1,1,1,Shop,1185,1185,Independent,113496,Wed Apr 04 18:48:50 +0000 2012,51.049833,-114.069348,1,11:48:50,0,11,147,147
-114.06237,51.049152,2012-04-07 18:21:55+00:00,4,1,3.5,3.5,4,4,Food,1187,1187,Independent,113496,Sun Apr 08 01:21:55 +0000 2012,51.049152,-114.06237,3.5,18:21:55,1,18,116,116
-114.14004,51.04226,2012-04-12 11:13:50+00:00,1,1,3.5,3.25,3.25,1,Drink,7,2213,Combined,113496,Thu Apr 12 18:13:50 +0000 2012,51.04237,-114.13913,3.5,11:13:50,0,11,6,2213
-114.130354,51.070365,2012-04-13 16:57:30+00:00,7,1,3.5,3.5,7,7,Nightlife Spot,1029,1029,Independent,113496,Fri Apr 13 23:57:30 +0000 2012,51.070365,-114.130354,3.5,16:57:30,0,16,3,3
-113.98517,51.06121,2012-04-15 15:03:12+00:00,1,1,3.5,3.333333333,1.5,1,Food,850,2205,Combined,113496,Sun Apr 15 22:03:12 +0000 2012,51.061489,-113.980968,3.5,15:03:12,1,15,85,2205
-114.128455,51.06901,2012-04-16 06:08:56+00:00,3,1,3,3,3,3,Drink,1024,1024,Independent,113496,Mon Apr 16 13:08:56 +0000 2012,51.06901,-114.128455,3,6:08:56,0,6,6,6
-114.147005,51.007517,2012-04-18 18:06:06+00:00,6,1,3,3,6,6,Art&Entertainment,269,269,Independent,113496,Thu Apr 19 01:06:06 +0000 2012,51.007517,-114.147005,3,18:06:06,0,18,8,8
-114.130182,51.077457,2012-04-20 13:22:51+00:00,8,1,3.5,3.5,8,8,School&Office,1035,1035,Independent,113496,Fri Apr 20 20:22:51 +0000 2012,51.077457,-114.130182,3.5,13:22:51,0,13,153,153
-114.117194,51.067352,2012-04-20 21:44:25+00:00,7,1,3,3,7,7,Food,982,982,Independent,113496,Sat Apr 21 04:44:25 +0000 2012,51.067352,-114.117194,3,21:44:25,0,21,11,11
-114.212644,51.041374,2012-04-21 08:04:13+00:00,4,1,3.5,3.5,4,4,Drink,1,1,Independent,113496,Sat Apr 21 15:04:13 +0000 2012,51.041374,-114.212644,3.5,8:04:13,1,8,6,6
-114.063004,51.051528,2012-05-12 22:17:41+00:00,5,1,4,4,5,5,Food,1129,1129,Independent,113496,Sun May 13 05:17:41 +0000 2012,51.051528,-114.063004,4,22:17:41,1,22,22,22
-114.069732,51.049652,2012-05-18 17:20:10+00:00,5,1,3.5,3.5,5,5,Drink,1182,1182,Independent,113496,Sat May 19 00:20:10 +0000 2012,51.049652,-114.069732,3.5,17:20:10,0,17,6,6
-114.069843,51.115835,2012-05-21 09:05:44+00:00,22,1,3.5,3.5,22,22,Shop,942,942,Independent,113496,Mon May 21 16:05:44 +0000 2012,51.115835,-114.069843,3.5,9:05:44,0,9,30,30
-114.212644,51.041374,2012-06-01 10:14:04+00:00,4,1,3.5,3.5,4,4,Drink,1,1,Independent,113496,Fri Jun 01 17:14:04 +0000 2012,51.041374,-114.212644,3.5,10:14:04,0,10,6,6
-113.98405,51.069351,2012-06-02 19:40:19+00:00,5,1,3,3,5,5,Shop,835,835,Independent,113496,Sun Jun 03 02:40:19 +0000 2012,51.069351,-113.98405,3,19:40:19,1,19,30,30
-114.060633,51.042153,2012-06-03 12:46:18+00:00,3,1,3,3,3,3,Drink,416,416,Independent,113496,Sun Jun 03 19:46:18 +0000 2012,51.042153,-114.060633,3,12:46:18,1,12,6,6
-114.117294,51.072345,2012-06-06 18:46:53+00:00,5,1,3.5,3.5,5,5,Food,990,990,Independent,113496,Thu Jun 07 01:46:53 +0000 2012,51.072345,-114.117294,3.5,18:46:53,0,18,2,2
-114.083106,51.055206,2012-06-08 13:32:59+00:00,5,1,4,4,5,5,Food,763,763,Independent,113496,Fri Jun 08 20:32:59 +0000 2012,51.055206,-114.083106,4,13:32:59,0,13,13,13
-114.062133,51.051089,2012-06-08 21:13:51+00:00,3,1,3,3,3,3,Shop,1201,1201,Independent,113496,Sat Jun 09 04:13:51 +0000 2012,51.051089,-114.062133,3,21:13:51,0,21,115,115
-114.212644,51.041374,2012-06-10 12:17:44+00:00,4,1,3.5,3.5,4,4,Drink,1,1,Independent,113496,Sun Jun 10 19:17:44 +0000 2012,51.041374,-114.212644,3.5,12:17:44,1,12,6,6
-114.06559,51.040827,2012-06-17 11:32:59+00:00,19,1,3,3,19,19,Drink,471,471,Independent,113496,Sun Jun 17 18:32:59 +0000 2012,51.040827,-114.06559,3,11:32:59,1,11,6,6
-114.062133,51.051089,2012-06-30 21:04:40+00:00,3,1,3,3,3,3,Shop,1201,1201,Independent,113496,Sun Jul 01 04:04:40 +0000 2012,51.051089,-114.062133,3,21:04:40,1,21,115,115
-114.094313,51.054377,2012-07-02 16:58:30+00:00,1,1,3.5,3.5,1,1,Shop,776,776,Independent,113496,Mon Jul 02 23:58:30 +0000 2012,51.054377,-114.094313,3.5,16:58:30,0,16,76,76
-114.075364,51.037791,2012-07-07 00:34:00+00:00,1,1,4,4,1,1,Food,515,515,Independent,113496,Sat Jul 07 07:34:00 +0000 2012,51.037791,-114.075364,4,0:34:00,1,0,85,85
-114.076326,51.046737,2012-07-09 10:38:48+00:00,1,1,2,2,1,1,Drink,1112,1112,Independent,113496,Mon Jul 09 17:38:48 +0000 2012,51.046737,-114.076326,2,10:38:48,0,10,6,6
-114.076254,51.046808,2012-07-24 09:43:30+00:00,1,1,3,3,1,1,Food,1111,1111,Independent,113496,Tue Jul 24 16:43:30 +0000 2012,51.046808,-114.076254,3,9:43:30,0,9,22,22
-114.2012,51.12718,2012-08-09 16:33:54+00:00,5.333333333,3,3.5,3.214285714,3.857142857,6,Drink,687,2300,Combined,113496,Thu Aug 09 23:33:54 +0000 2012,51.125213,-114.198989,4,16:33:54,0,16,6,2300
-114.130182,51.077457,2012-08-12 15:48:32+00:00,8,1,3.5,3.5,8,8,School&Office,1035,1035,Independent,113496,Sun Aug 12 22:48:32 +0000 2012,51.077457,-114.130182,3.5,15:48:32,1,15,153,153
-114.108795,51.023975,2012-09-09 16:33:24+00:00,15,1,4,4,15,15,Drink,278,278,Independent,113496,Sun Sep 09 23:33:24 +0000 2012,51.023975,-114.108795,4,16:33:24,1,16,6,6
-114.208414,51.040006,2012-10-26 09:27:04+00:00,1,1,5,5,1,1,Shop,3,3,Independent,113496,Fri Oct 26 16:27:04 +0000 2012,51.040006,-114.208414,5,9:27:04,0,9,48,48
-114.064563,51.014676,2012-10-27 17:11:41+00:00,1,1,2.5,2.5,1,1,Food,374,374,Independent,113496,Sun Oct 28 00:11:41 +0000 2012,51.014676,-114.064563,2.5,17:11:41,1,17,161,161
-114.12569,51.08521,2012-10-30 20:26:17+00:00,68,1,3.5,3.214285714,12.28571429,68,Shop,1041,2210,Combined,113496,Wed Oct 31 03:26:17 +0000 2012,51.084709,-114.124732,3.5,20:26:17,0,20,25,2210
-114.181071,51.060875,2012-11-07 09:04:04+00:00,1,1,5,5,1,1,Shop,712,712,Independent,113496,Wed Nov 07 16:04:04 +0000 2012,51.060875,-114.181071,5,9:04:04,0,9,65,65
-114.06914,51.046,2012-11-10 18:35:42+00:00,10,1,3,3.225,5.05,10,Food,1250,2102,Combined,113496,Sun Nov 11 01:35:42 +0000 2012,51.045778,-114.069264,3,18:35:42,1,18,16,2102
-114.070049,50.978529,2012-11-11 15:31:59+00:00,2,1,3.5,3.5,2,2,Shop,205,205,Independent,113496,Sun Nov 11 22:31:59 +0000 2012,50.978529,-114.070049,3.5,15:31:59,1,15,25,25
-114.213395,51.041259,2012-11-17 13:45:28+00:00,1,1,3.5,3.5,1,1,Shop,0,0,Independent,113496,Sat Nov 17 20:45:28 +0000 2012,51.041259,-114.213395,3.5,13:45:28,1,13,30,30
-114.063147,51.046822,2012-11-19 11:07:13+00:00,12,1,4,4,12,12,Drink,1142,1142,Independent,113496,Mon Nov 19 18:07:13 +0000 2012,51.046822,-114.063147,4,11:07:13,0,11,6,6
-114.061553,51.051024,2012-12-01 13:15:08+00:00,3,1,4,4,3,3,Food,1193,1193,Independent,113496,Sat Dec 01 20:15:08 +0000 2012,51.051024,-114.061553,4,13:15:08,1,13,116,116
-114.065274,51.051083,2012-12-08 19:03:54+00:00,3,1,5,5,3,3,Food,1127,1127,Independent,113496,Sun Dec 09 02:03:54 +0000 2012,51.051083,-114.065274,5,19:03:54,1,19,116,116
-114.06605,51.04602,2012-12-14 16:56:48+00:00,1,1,3,3.09375,5.25,1,Nightlife Spot,1242,2105,Combined,113496,Fri Dec 14 23:56:48 +0000 2012,51.045435,-114.067126,3,16:56:48,0,16,3,2105
-114.063899,51.065907,2012-12-16 18:38:06+00:00,4,1,3.5,3.5,4,4,Food,795,795,Independent,113496,Mon Dec 17 01:38:06 +0000 2012,51.065907,-114.063899,3.5,18:38:06,1,18,142,142
-114.07135,51.045922,2012-12-19 20:00:46+00:00,7,1,3.5,3.5,7,7,Food,1255,1255,Independent,113496,Thu Dec 20 03:00:46 +0000 2012,51.045922,-114.07135,3.5,20:00:46,0,20,15,15
-114.08097,51.04873,2012-12-20 15:09:07+00:00,18,1,3,3,18,18,Drink,1104,1104,Independent,113496,Thu Dec 20 22:09:07 +0000 2012,51.04873,-114.08097,3,15:09:07,0,15,6,6
-114.081522,51.040229,2012-12-22 15:47:42+00:00,9,1,4,4,9,9,Food,574,574,Independent,113496,Sat Dec 22 22:47:42 +0000 2012,51.040229,-114.081522,4,15:47:42,1,15,13,13
-114.081929,51.046891,2012-12-22 20:25:21+00:00,1,1,3,3,1,1,Food,1096,1096,Independent,113496,Sun Dec 23 03:25:21 +0000 2012,51.046891,-114.081929,3,20:25:21,1,20,88,88
-114.059417,51.049768,2013-01-17 12:51:21+00:00,5,1,2.5,2.5,5,5,Outdoor,1190,1190,Independent,113496,Thu Jan 17 19:51:21 +0000 2013,51.049768,-114.059417,2.5,12:51:21,0,12,99,99
-114.212644,51.041374,2013-01-31 19:24:16+00:00,4,1,3.5,3.5,4,4,Drink,1,1,Independent,113496,Fri Feb 01 02:24:16 +0000 2013,51.041374,-114.212644,3.5,19:24:16,0,19,6,6
-114.063004,51.051528,2013-03-08 15:33:32+00:00,5,1,4,4,5,5,Food,1129,1129,Independent,113496,Fri Mar 08 22:33:32 +0000 2013,51.051528,-114.063004,4,15:33:32,0,15,22,22
-114.06605,51.04602,2013-05-09 16:01:49+00:00,2,2,3,3.09375,5.25,1,Nightlife Spot,1232,2105,Combined,113496,Thu May 09 23:01:49 +0000 2013,51.045891,-114.067395,3,16:01:49,0,16,51,2105
-114.071495,51.034897,2013-06-06 08:28:15+00:00,2,1,2.5,2.5,2,2,Food,467,467,Independent,113496,Thu Jun 06 15:28:15 +0000 2013,51.034897,-114.071495,2.5,8:28:15,0,8,4,4
-114.131457,51.076352,2013-06-14 08:26:05+00:00,16,1,3.5,3.5,16,16,School&Office,1031,1031,Independent,113496,Fri Jun 14 15:26:05 +0000 2013,51.076352,-114.131457,3.5,8:26:05,0,8,53,53
-114.16924,51.0157,2012-05-26 16:35:42+00:00,1,1,3,2.6875,2.125,1,Shop,40,2214,Combined,113564,Sat May 26 23:35:42 +0000 2012,51.015781,-114.171212,3,16:35:42,1,16,9,2214
-114.071334,51.03743,2012-05-27 13:53:54+00:00,1,1,3,3,1,1,Shop,503,503,Independent,113564,Sun May 27 20:53:54 +0000 2012,51.03743,-114.071334,3,13:53:54,1,13,21,21
-114.080454,51.044025,2012-05-28 19:45:21+00:00,4,1,4.5,4.5,4,4,Shop,1078,1078,Independent,113564,Tue May 29 02:45:21 +0000 2012,51.044025,-114.080454,4.5,19:45:21,0,19,28,28
-114.08098,51.042918,2012-05-28 20:03:59+00:00,3,1,3.5,3.5,3,3,Shop,440,440,Independent,113564,Tue May 29 03:03:59 +0000 2012,51.042918,-114.08098,3.5,20:03:59,0,20,137,137
-113.980219,50.949425,2012-04-10 10:08:10+00:00,5,1,3.5,3.5,5,5,Food,179,179,Independent,114420,Tue Apr 10 17:08:10 +0000 2012,50.949425,-113.980219,3.5,10:08:10,0,10,11,11
-114.087784,51.052448,2012-04-12 19:04:19+00:00,4,1,4,4,4,4,Nightlife Spot,972,972,Independent,114806,Fri Apr 13 02:04:19 +0000 2012,51.052448,-114.087784,4,19:04:19,0,19,91,91
-114.06469,51.04587,2012-05-03 06:34:47+00:00,2,1,4,3.772727273,5,2,Food,1227,2104,Combined,114806,Thu May 03 13:34:47 +0000 2012,51.04546,-114.063415,4,6:34:47,0,6,4,2104
-114.07135,51.045922,2012-05-03 19:20:20+00:00,7,1,3.5,3.5,7,7,Food,1255,1255,Independent,114806,Fri May 04 02:20:20 +0000 2012,51.045922,-114.07135,3.5,19:20:20,0,19,15,15
-114.07135,51.045922,2012-05-28 12:04:46+00:00,7,1,3.5,3.5,7,7,Food,1255,1255,Independent,114806,Mon May 28 19:04:46 +0000 2012,51.045922,-114.07135,3.5,12:04:46,0,12,15,15
-114.047205,51.000657,2012-05-04 14:04:33+00:00,7,1,3,3,7,7,Travel Spot,338,338,Independent,114809,Fri May 04 21:04:33 +0000 2012,51.000657,-114.047205,3,14:04:33,0,14,1,1
-114.046583,51.000658,2012-05-04 14:05:04+00:00,4,1,4,4,4,4,Art&Entertainment,337,337,Independent,114809,Fri May 04 21:05:04 +0000 2012,51.000658,-114.046583,4,14:05:04,0,14,54,54
-114.047205,51.000657,2012-05-06 13:17:49+00:00,7,1,3,3,7,7,Travel Spot,338,338,Independent,114809,Sun May 06 20:17:49 +0000 2012,51.000657,-114.047205,3,13:17:49,1,13,1,1
-114.047205,51.000657,2012-05-07 03:30:03+00:00,7,1,3,3,7,7,Travel Spot,338,338,Independent,114809,Mon May 07 10:30:03 +0000 2012,51.000657,-114.047205,3,3:30:03,0,3,1,1
-114.011995,51.129839,2012-05-07 04:51:07+00:00,7,1,3.5,3.5,7,7,Food,600,600,Independent,114809,Mon May 07 11:51:07 +0000 2012,51.129839,-114.011995,3.5,4:51:07,0,4,13,13
-113.950432,50.913168,2012-05-11 19:53:56+00:00,33,1,3,3,33,33,Drink,134,134,Independent,115100,Sat May 12 02:53:56 +0000 2012,50.913168,-113.950432,3,19:53:56,0,19,6,6
-114.069102,51.049681,2012-05-12 19:06:41+00:00,8,1,3.5,3.5,8,8,Food,1180,1180,Independent,115100,Sun May 13 02:06:41 +0000 2012,51.049681,-114.069102,3.5,19:06:41,1,19,2,2
-114.094693,51.054089,2012-05-19 11:44:04+00:00,3,1,4,4,3,3,Food,777,777,Independent,115100,Sat May 19 18:44:04 +0000 2012,51.054089,-114.094693,4,11:44:04,1,11,14,14
