,POI_id,POI_Type,Location_id,Latitude,Longitude,Category,org_id,Yelp_id,name,stars
1843,2450,Independent,2450,33.600297,-111.933819,Baseball Field,5041608be4b0b5223d9db5c0,jp2YjezJtjxTUmSl3ibmpQ,The Handyman Next Door,4.5
1844,3335,Independent,3335,33.612264,-112.12080900000001,Bowling Alley,4c575aba12f0d13acf0307ad,wtVu5OKAwEKiWS7kPGhT5A,AMF Deer Valley Lanes,2.5
1845,2294,Independent,2294,33.445611,-111.973573,Gym / Fitness Center,4f2410bce4b01dc94b3169df,uYn9um4e0ymbhneJ2VLoYg,Ability 360 Sports & Fitness Center,4.0
1846,512,Independent,512,33.466662,-112.072402,Theater,4a9a8cf3f964a520d63120e3,m8x6u3iTQJGRjKz4ZgW1nQ,Nearly Naked Theatre,5.0
1847,107,Independent,107,33.628046999999995,-112.030468,Pizza Place,4be615dbcf200f473836143c,W36vefYka0IZAPWygxJtqg,Johnnie's Chicago Style Pizza,4.5
1848,2326,Independent,2326,33.457093,-111.970301,Bank,4d182a71302da1cd5521c193,B_8_gh6JLM0tyZfhxnqXgQ,TruWest Credit Union,3.0
1849,2218,Independent,2218,33.458281,-112.05884099999999,Tourist Information Center,4f53152de4b023845f24e751,7ois3gFt_mtZtRRHdlFk8g,Alwun House,4.0
1850,978,Independent,978,33.539118,-112.15068400000001,Automotive Shop,4c02e9ff310fc9b64232c561,yy9nRA8HIvKQkcIKJtUSZw,Drive Now,2.5
1851,1630,Independent,1630,33.580669,-112.118224,Wings Joint,502e83ede4b04de6f32ab1b3,HTaA1mo9cB1dXMwfJC6yKg,Buffalo Wild Wings,2.5
1852,4309,Combined,1894,33.383328999999996,-111.963558,Burger Joint,4b2832bbf964a520b19024e3,lm9gDpvhJcZ-m2Y0feYtkA,Mo' Burger,2.5
1853,4234,Combined,2142,33.424189,-111.93983700000001,Miscellaneous Shop,4acfb5d2f964a52075d520e3,dO2V9ut5x8Zx_XhYrNp4Ig,Hippie Gypsy,3.5
1854,4205,Combined,3060,33.66543,-112.201953,American Restaurant,4db0852ea86e63d21159ca2a,-xkEf2T_2bM_n0rMmH-svg,Firehouse Subs,3.5
1855,4306,Combined,2999,33.508021,-112.03753,Salon / Barbershop,4c5d794f9b28d13a77915970,kEP8ZBbG1JnUS0hi6F8LxQ,Distinctive Salon and Spa,4.5
1856,2286,Independent,2286,33.449057,-111.979325,Bank,4ba956ecf964a52033203ae3,CKmcyhItOYZOV-Jirm4dzQ,Desert Financial Credit Union,2.0
1857,2782,Independent,2782,33.508949,-112.05861000000002,Hobby Shop,4b61e82ff964a5206e2a2ae3,ZqElInc6h7apsXcX0QrC4w,Samurai Comics,4.0
1858,4117,Combined,811,33.509887,-112.08336899999999,Sandwich Place,4b55def2f964a520e4f327e3,DZsA7BXUnQyi0f7HXYcuiA,Subway,3.0
1859,4300,Combined,860,33.52287800000001,-112.09926200000001,Bank,4b89420ff964a5207b2632e3,8lpf_Vsliruu9B2DwavvsQ,Wells Fargo Bank,3.5
1860,1476,Independent,1476,33.488169,-112.030378,Mexican Restaurant,4f1cbfcee4b0850c85943be4,SvoIBKec8s1kOARX_3EKXw,Vaquero's Carne Asada,4.0
1861,1451,Independent,1451,33.48095,-112.00988999999998,Fast Food Restaurant,4b5b050ff964a52035df28e3,j7LCI60GYN1KxXRiy_LMkA,Sonic Drive-In,2.0
1862,4300,Combined,859,33.522237,-112.098225,Miscellaneous Shop,4bd0d0cd046076b02fc67071,5YtahumWQi-dubHkxF7fVQ,Dollar Tree,1.5
1863,3345,Independent,3345,33.570001,-112.192555,Community College,4db87371ced7cef042e0b76d,6hrb9_BjitKY0qg0h0dn5Q,Glendale Community College,3.0
1864,4200,Combined,114,33.379139,-112.169472,Sandwich Place,4ba14c2af964a52038aa37e3,9mAMjgAoXrBwsNKaug-cmQ,Subway,1.5
1865,2448,Independent,2448,33.581829,-111.93143799999999,Thai Restaurant,4c36201a3849c928e47ebbb1,pQSn1vvdiZ3oumWjE1XUKQ,Thai House,4.0
1866,4121,Combined,3404,33.44872,-112.07230600000001,Coffee Shop,4b1dac83f964a520c91324e3,zHAGfBguJRgwEiAQG8B50g,Starbucks,3.5
1867,1209,Independent,1209,33.639853,-112.080099,Automotive Shop,4b26dd7ff964a520388224e3,rv_HhRxfYaCF7IZHovpklg,Discount Tire,4.5
1868,4222,Combined,1072,33.553655,-112.098476,Greek Restaurant,4c1290b4a9c220a17f38549d,XbkpdDXhunFhAWLNRAiVIw,Shako Mako Grill,3.5
1869,4305,Combined,1251,33.639097,-112.066083,Electronics Store,4c8e5501ad70a14398be880f,YAZF_WYtvg2l__TSzgegkQ,Verizon,2.5
1870,4221,Combined,3037,33.584226,-111.97503999999999,Juice Bar,4ba6a648f964a520126639e3,9p0jhBSwTPXyUbaZe_1bTA,Paradise Juice,4.5
1871,1367,Independent,1367,33.472762,-112.030571,Hardware Store,4c81098851ada1cd7bb80e10,6CDWmisUzGZ91CAhFa9Uzw,Ace Hardware,3.0
1872,243,Independent,243,33.466522999999995,-112.184771,Mexican Restaurant,4bac589ef964a52044f13ae3,xvWNuKzFoZTWpznbxYM1SA,Los Armandos Asadero Y Mariscos,3.0
1873,1949,Independent,1949,33.420969,-111.969753,American Restaurant,4ad4c520f964a520acfb20e3,tWH_lB1_BtDP7x5zwZ8X4A,Chow Locally,4.5
1874,4307,Combined,1411,33.479725,-111.98616399999999,Mexican Restaurant,4a907532f964a520fa1720e3,uovqgCcWIqTwUeH_A54t2A,Chipotle Mexican Grill,2.5
1875,1198,Independent,1198,33.639737,-112.09316100000001,Gas Station / Garage,4f8dc22be4b009dda439162b,WhsOeL9c27C_To_qr2OZ0A,QuikTrip,3.5
1876,3349,Independent,3349,33.571403000000004,-112.18928899999999,College Technology Building,4f21c900e4b0acaff57d6edf,6hrb9_BjitKY0qg0h0dn5Q,Glendale Community College,3.0
1877,4228,Combined,283,33.49362,-112.170603,Grocery Store,4e45cc6f6365d05debfc61c9,TS_ohuVIkK_4mKrOyMsbOw,El Super,3.0
1878,2287,Independent,2287,33.451322999999995,-111.97884099999999,Gas Station / Garage,4b9757e9f964a520440035e3,eX00ZA6B2fCULK1qdP7yhA,7-Eleven,2.5
1879,93,Independent,93,33.624833,-111.97732099999999,Cosmetics Shop,4bc791d892b376b075fa4f3a,iho2saPLm61Ccx5xm8Zl1Q,Divine Skin Spa,3.0
1880,4221,Combined,3027,33.584149,-111.976699,New American Restaurant,50411129e4b0a10506682d5e,m2zASwlOL2vecCKHfmGAnQ,Rusconi's American Kitchen,4.5
1881,545,Independent,545,33.479713000000004,-112.06891100000001,Fast Food Restaurant,4b806460f964a520216e30e3,xFuyA5is_lLo28-fTUQjPA,Del Taco,3.0
1882,260,Independent,260,33.465536,-112.16654799999999,Motel,4c830c23d4e237042bf46d88,iQ7tfyfw6lNMre4EIbXpSg,La Quinta Inn & Suites Phoenix I-10 West,3.0
1883,4211,Combined,2506,33.626606,-112.011404,Mexican Restaurant,4db28de2cda118d4d6744523,mcXRNuN1MsgXYt8B2MWz2Q,Filiberto's Mexican Food,2.0
1884,4302,Combined,1662,33.573951,-112.120861,Optical Shop,4b6b5d72f964a520be032ce3,rWHZmCSK1jCit3j3mYNQdg,Zmyslinski Eye & Contact Lens Center,5.0
1885,1528,Independent,1528,33.612413000000004,-112.012353,Chinese Restaurant,4bb649a1941ad13a06301fe3,fnaDx7UD4MiodQlgYHDwsQ,Dragon Palace,4.0
1886,570,Independent,570,33.486308,-112.09979799999999,Mexican Restaurant,4d562387fb65236a3d4002b4,fJmg_GwsLMXXS26zKTITiQ,Armando's Mexican,3.0
1887,1145,Independent,1145,33.56566,-112.099216,Japanese Restaurant,4b80b191f964a5209e8630e3,Af7BsyzsJi_2qPFu_5tsJg,Sushi Q,3.5
1888,1340,Independent,1340,33.465949,-112.04891299999998,Salon / Barbershop,4b78324ff964a52082bb2ee3,5_pS_1pBr6V2gz1y3SxIcQ,Old Phoenix Barber Parlor,4.5
1889,2099,Independent,2099,33.423877000000005,-111.936876,Mosque,4c12937aa1010f470d1d4918,_lj2ZyJc_nkzWdfzpvhuhw,Islamic Community Center of Tempe,4.5
1890,1149,Independent,1149,33.566796999999994,-112.09804,Nail Salon,4c9bdd0f8afca0937a2ce815,JgmTZuZFnnV8qqZknYeykQ,Shiny Nails,3.0
1891,2522,Independent,2522,33.598065999999996,-112.012852,Fast Food Restaurant,4b47c225f964a520763d26e3,y6Daer5X-Uv11AZL0SuyHg,Jack in the Box,2.0
1892,2429,Independent,2429,33.510723,-111.986084,American Restaurant,4a53aefbf964a5209db21fe3,w1S46TdjMdQj-zCZoXPd4Q,Wally's American Pub N Grill,4.5
1893,4202,Combined,786,33.510626,-112.07278500000001,Nail Salon,4bc8f905fb84c9b63f351a3e,xf72Yt6l6YUcqz7xCrWSwQ,PROSE,3.5
1894,1181,Independent,1181,33.611609,-112.10110900000001,Emergency Room,4c5d97d9d25320a18461c67a,VgQVRYbVrVgOrFQ6omI2Eg,Quick Visit Urgent Care,2.0
1895,4111,Combined,2523,33.595096000000005,-112.013686,Burger Joint,4bf97fe55ec320a19f5a8ad3,qLnFX5tyX6PUT9uW8z9t0g,Burger King,2.0
1896,1186,Independent,1186,33.626490000000004,-112.100223,Mediterranean Restaurant,4d87f4674757721eda328569,CV0knwCFA-x-8jJHot6Few,Good Fellas Grill,4.5
1897,4305,Combined,1244,33.639858000000004,-112.06493700000001,Bank,4bb7826e53649c74c8c745fb,EBj-0jGlajm9KISyTK2jaA,Chase Bank,2.5
1898,928,Independent,928,33.538265,-112.09655500000001,Mexican Restaurant,504593e1e4b0872e58e4a15d,auDjameQ8PKA2cIwyI5uQA,Filiberto's Mexican Food,2.0
1899,387,Independent,387,33.458835,-112.082241,Convenience Store,4b54f227f964a5208ad427e3,yWZcHlDnXTF_MpMWwP1SQA,Circle K,2.0
1900,277,Independent,277,33.480093,-112.15141499999999,Drugstore / Pharmacy,4b6a310df964a52069cc2be3,MvuTjVhWc8y6nSB4dAiymg,CVS Pharmacy,2.0
1901,274,Independent,274,33.467258,-112.150796,Grocery Store,4b97f4bbf964a5200f2235e3,H2liqW-sX-p8N0DZudMPOg,Fry's & Fry's Marketplace,3.0
1902,4306,Combined,2996,33.507915000000004,-112.042065,Furniture / Home Store,4b5a3ca8f964a52088b628e3,daDHbd1gtDvjxerVjn8A7g,Floor & Decor,4.5
1903,2739,Independent,2739,33.506256,-112.03203700000002,Hotel,4b5cdd30f964a520184829e3,SGb2Z3iJzpYF0d8QGBFLLg,Hampton Inn Phoenix-Biltmore,4.0
1904,3319,Independent,3319,33.611263,-112.151661,Fast Food Restaurant,4ba82f0ff964a52004d039e3,-Wxje8_M3S-0wIwdub9Kug,McDonald's,1.5
1905,1558,Independent,1558,33.595853999999996,-112.134469,Burger Joint,4c5dc31a6147be9a6b079309,-ZBfr1BHvArFp1d6XH8jOQ,Rocket Burger & Subs,4.5
1906,3239,Independent,3239,33.654959999999996,-112.13381499999998,Automotive Shop,4c8a5c88770fb60cb5ced1c3,pRBkycv7Q6gHpxQ5UGamyg,Fletcher's Tire & Auto Service,2.5
1907,1799,Independent,1799,33.377804,-111.97916799999999,Convenience Store,4acb08daf964a5203cc320e3,zUDVw-7GkqjE6qhT-92XRA,QuikTrip,3.5
1908,19,Independent,19,33.655588,-112.01180500000001,Coffee Shop,4aa6e40df964a520584b20e3,IZFODW0fifph9urOnl6pGQ,King Coffee Roastery,4.5
1909,2422,Independent,2422,33.511401,-111.988954,Doctor's Office,4bc38a04b492d13a0fe5a860,Y96NAVGGmUYZ_Ofwf7CtQQ,"William Riley, MD",4.5
1910,2236,Independent,2236,33.431352000000004,-112.044475,Rental Car Location,4ce3d5d00eec8cfa3b72a02a,r3Xx9Qk3xAMzYGIGFBcKpQ,Enterprise Rent-A-Car,3.5
1911,2266,Independent,2266,33.452490999999995,-111.989822,Caf,4c8fc688fbe58cfa9a781cb9,ntdNvA7W_rPoIcdPIZjHTg,Gateway Cafe,2.0
1912,3354,Independent,3354,33.570721999999996,-112.188515,College Academic Building,4f47c1d1e4b0cf7a0579ba93,6hrb9_BjitKY0qg0h0dn5Q,Glendale Community College,3.0
1913,4206,Combined,3082,33.670053,-112.187081,Tea Room,4bafc3acf964a520e51e3ce3,cC4_BKJARFbGu0I25K_Sww,The Coffee Bean & Tea Leaf,3.5
1914,3148,Independent,3148,33.670145,-112.119225,Medical Center,4e84dd0a29c24d65fe101fca,gInQfPUFJsOICDYc5VDJIA,WoodCreek Acupuncture & Chinese Medicine,5.0
1915,318,Independent,318,33.529778,-112.17411200000001,Car Dealership,4bfcfcd783bbd13a23e562c5,w3k4afCJEih9-kPL6ZI0Og,Sands Chevrolet - Glendale,2.0
1916,4234,Combined,2076,33.42484,-111.94266299999998,Hotel,4b1a7084f964a5205eea23e3,tan3m1BMZkN4xAKy9JJ3Bw,Courtyard by Marriott Tempe Downtown,3.0
1917,4300,Combined,882,33.522566999999995,-112.09253999999999,Drugstore / Pharmacy,4ebff57e9a52cce4f39bb6d7,BAFSrcvwyXLfVIQb8kwIKA,Target Pharmacy,3.0
1918,1325,Independent,1325,33.46315,-112.057345,Doctor's Office,4f0f2650e4b045a5c4e07fe2,MahgYejNkJJo1h0jI8X6_A,Sunwest LTC Pharmacy,5.0
1919,1756,Independent,1756,33.376841,-112.031775,Gym,506f395fe4b04f4747d91e53,j78lp_bpHGlh3lyFXhreLw,LA Fitness,3.0
1920,1757,Independent,1757,33.376841,-112.031775,Gym,506f395fe4b04f4747d91e53,j78lp_bpHGlh3lyFXhreLw,LA Fitness,3.0
1921,4216,Combined,2542,33.598034999999996,-112.037126,Mexican Restaurant,4b9eba7ef964a5201dfd36e3,t_J_ykCkOkZPlmlJuDnkzg,CC'S Mesquite Broiler,3.5
1922,1586,Independent,1586,33.581045,-112.128922,Doctor's Office,4db9aef9fa8c978590d6089d,2Ddq3QYbytmY9P2ihRQ3TA,S & G Pharmacy,3.5
1923,2138,Independent,2138,33.424568,-111.935194,Restaurant,4b1456c4f964a52076a123e3,QZJpXx1TbOXqzLx6u6xmaQ,Paradise Hawaiian BBQ,3.5
1924,2283,Independent,2283,33.449545,-111.987784,Parking,4bd09417b221c9b6d9f8d3d0,mQ9sBO4jSO_2W-0_mb_SNA,PreFlight Airport Parking,4.5
1925,2230,Independent,2230,33.430618,-112.044894,Rental Car Location,4b44d0c1f964a52008fd25e3,OYZIfmu8A4pk7UO3jDR5Sw,PHX Car Rental Center,2.0
1926,4210,Combined,65,33.638909000000005,-111.98156599999999,Department Store,4b08a6c0f964a520441023e3,9YmkEQzfqWizimIWwASD0w,Walmart Supercenter,2.0
1927,132,Independent,132,33.378025,-112.13416799999999,Convenience Store,4f29ad7f239ca7340bb15cdd,5pDKcvD6atcPJmbcm1AL2w,Circle K,2.0
1928,342,Independent,342,33.451137,-112.130043,Mexican Restaurant,4c9baa5ddb10b60cde689d6d,fXUJ9d5R6kNXrnAouByB6g,Taqueria El Fundador,3.5
1929,2119,Independent,2119,33.423388,-111.932923,University,4c7ffa83e63376b01fc7a23d,IHpP3v9d-LFW_XFIsX595A,Arizona State University,4.5
1930,4307,Combined,1402,33.479278,-111.98748400000001,Coffee Shop,4b3183b9f964a520420825e3,A3hwreijrD8HcjDI7PIAgg,Starbucks,3.5
1931,1138,Independent,1138,33.567352,-112.073523,Greek Restaurant,4b9ecd06f964a520f10237e3,p_-fGCrpUQZXSO6sGAs6Tg,Gyros on Central,4.0
1932,1023,Independent,1023,33.552690000000005,-112.176551,Bank,4bf86ef05317a59379daff7e,583tggpPF5yE0aM_sZk97Q,Arizona Federal Credit Union,2.0
1933,1539,Independent,1539,33.594951,-112.21896699999999,Grocery Store,4b623f69f964a5207a3e2ae3,nWIhNDPHYETf7HMrepDmkw,Fry's Food Stores of Arizona,3.5
1934,1272,Independent,1272,33.683353000000004,-112.13559,Drugstore / Pharmacy,4bddcaab587b2d7fb2185509,xD4rcgDRH6dVtAa8iPevlg,Walgreens,2.0
1935,1519,Independent,1519,33.581489000000005,-112.186968,Coffee Shop,4bb5143f46d4a5939285c4c0,nIy78MayJpkyV1OJ2Ei4UA,Maui Wowi Hawaiian Coffee & Smoothies,4.5
1936,2379,Independent,2379,33.493394,-111.931322,American Restaurant,504fd175e4b078cfedefe403,-4TMQnQJW1yd6NqGRDvAeA,The House Brasserie,4.0
1937,732,Independent,732,33.514061,-112.065468,Salon / Barbershop,4ee7ff9f2c5b49765de1040d,R5fEWTck5XE8X46EpQEZ8g,Salon Georvid,4.5
1938,390,Independent,390,33.481077,-112.135776,Medical Center,4d4b1203d162a1cdce6c5e26,4ucSV0uKOI5onbc8usOFLg,Concentra Urgent Care,2.0
1939,4221,Combined,3024,33.583393,-111.97851000000001,Coffee Shop,4cf14bcf88de37040580712b,pjU3gFUGaeNvEM_Q__NjtQ,Coffee Bean & Tea Leaf,3.5
1940,4307,Combined,1400,33.479053,-111.986492,Bank,4bb7d1d6cf2fc9b66fdb9e02,07KeJ-jaO8y9AH0WTEisAw,Chase Bank,2.5
1941,4221,Combined,3019,33.585060999999996,-111.978521,Sushi Restaurant,4da0e56522a5f04dd878f054,gBEWJ4b2OvUmN4Oh7ju3hw,Iron Chef,4.0
1942,4229,Combined,2945,33.495554,-112.02006000000002,Pizza Place,4ce862d2595cb1f77799c814,iGvnkEz2efD9q-Z7ZcasWQ,Papa John's Pizza,1.5
1943,798,Independent,798,33.513475,-112.074118,Pizza Place,5085c381e4b038e4e19d739e,Tw3miGKZHtmxmaQZIYFRrA,Federal Pizza,4.5
1944,2950,Independent,2950,33.494747,-112.026072,Bar,4b5a3311f964a520b5b328e3,YB-p9Ve7C17JLA7DNL7T6g,Chopper John's,4.0
1945,1695,Independent,1695,33.569527,-112.152077,Bank,4bce4428b6c49c7420ef9691,JxRWUJZSTwEdWMSD3_dJHg,Chase Bank,3.5
1946,355,Independent,355,33.450742,-112.083491,Government Building,4b26bb7ff964a520238024e3,BvnzUUe4NGmLEF1AYT3T7g,Social Security,3.0
1947,4212,Combined,1265,33.608191999999995,-112.063271,Dentist's Office,4e3026f3d4c058fdbefac64a,ydpWJB-CovKjn0di4U-vSQ,Seventh Street Dental Care,4.5
1948,1053,Independent,1053,33.554246,-112.10943799999998,Greek Restaurant,4beda22891380f47d734a018,oz8s1Vzm2hN5ZO6kybCfWw,CoolVybz Jamaican Restaurant,4.0
1949,890,Independent,890,33.525445,-112.10075900000001,Dentist's Office,4bfa95c98d30d13ac7c70318,q0KxDI7FdA2TiBZo-4m14A,Gentle Hands Family Dentistry and Orthdontics,4.5
1950,4206,Combined,3084,33.669456,-112.18726200000002,Pizza Place,4c12e7d8a1010f47dacd4918,qEhTuDSCCMdI8Jj6sD6rRQ,Stevie's New York Style Pizza,4.0
1951,409,Independent,409,33.486038,-112.12300900000001,Strip Club,4e4b2a8222713bd908bbaede,NPNIdVF0CMW2GX_IQb8OaA,The Great Alaskan Bush Co Gentleman's Club,3.0
1952,4232,Combined,574,33.482508,-112.077343,Hotel,4bc3e85bdce4eee1b2ce719d,AF51nM-fjYjBVJRo6cR_Ow,Hampton Inn Phoenix-Midtown-Downtown Area,4.0
1953,1555,Independent,1555,33.597446999999995,-112.135299,Automotive Shop,4c47565596abd13afb697001,K1D531fOgFTG1NqiFMKWoA,Pep Boys,3.5
1954,1047,Independent,1047,33.554076,-112.107251,Doctor's Office,4b7d7ae0f964a52034c12fe3,7052WkzgM6NN4lXdVuCsOg,Arizona Dermatology,3.5
1955,339,Independent,339,33.448865000000005,-112.08975,Government Building,4b7da42af964a520a7cb2fe3,GpMFiO-zYTWofk1sEtrJaQ,Arizona Corporation Commission,3.0
1956,993,Independent,993,33.538812,-112.178395,Seafood Restaurant,4c2a98e6ae6820a1d79d1643,aTVssbSnSHOUitXjfyCWZg,Pete's Fish & Chips,2.5
1957,3261,Independent,3261,33.624683000000005,-112.132935,Fast Food Restaurant,4be1003cd816c928a520efd9,bc-ODWDxA-CViK8Sho8-Og,Del Taco,2.5
1958,487,Independent,487,33.465655,-112.0722,Thai Restaurant,4ae892bcf964a52086b021e3,TQxMhEar6--Wj4Du8nRQsw,Thai Hut,3.5
1959,2822,Independent,2822,33.509593,-112.01554399999999,Steakhouse,4af0fff3f964a52075e021e3,7jl9EJQCGBiTyXTDXMsRIw,Donovan's Steak & Chop House,3.5
1960,4217,Combined,1500,33.580683,-112.20636299999998,Pizza Place,4b0045c9f964a520323c22e3,aGA_iSHm9laGTrfPLJG1yw,Peter Piper Pizza,2.5
1961,3176,Independent,3176,33.654374,-112.06602,Drugstore / Pharmacy,4be6e137bcef2d7ff28a05e5,7IwvxPCKrxP6hbwHAFlm3Q,CVS Pharmacy,2.5
1962,2110,Independent,2110,33.418015000000004,-111.934646,College Cafeteria,4b96bb97f964a520f3e034e3,TWSKXlz2niDh9Pyuj90Dng,Engrained Cafe,4.0
1963,196,Independent,196,33.429394,-112.07198700000001,Automotive Shop,4ef0cd4b0e61196dc969cef1,rGyqtHcQShgdcKPr6eePdA,Community Tire Pros & Auto Repair,4.5
1964,768,Independent,768,33.531669,-112.08274399999999,Dentist's Office,4ade24e4f964a520687321e3,Z2_g2D9AyHAuhMzrWxFLHQ,Imagine Dental - Phoenix,5.0
1965,442,Independent,442,33.456003,-112.072051,Restaurant,50104b82e4b019e01c796ec1,6SwdqYrQSASONmrgG4mBjA,Chambers on First,4.0
1966,1847,Independent,1847,33.400794,-111.97091499999999,Baseball Stadium,4ad9dbabf964a5205a1b21e3,6gFcUhaYdinTbIhO2pcvdg,Tempe Diablo Stadium,3.0
1967,4100,Combined,123,33.375995,-112.167202,Dentist's Office,4d9a9cf117a4236a65dbce59,QDgI8x6aJvQchHrSx73jbw,Laveen Modern Dentistry and Orthodontics,3.0
1968,4234,Combined,2172,33.426010999999995,-111.940509,American Restaurant,5009a79de4b0092311c8c978,NZoTQJeNpJCy8VQcg2bofw,Chef Phoenix,5.0
1969,2660,Independent,2660,33.51807,-112.021666,Golf Course,4bcce969511f9521c1e9b3c7,1SWheh84yJXfytovILXOAQ,Arizona Biltmore Golf Club,3.0
1970,4302,Combined,1668,33.574603,-112.12133899999999,Cosmetics Shop,4bb007e7f964a520d3323ce3,3NDfpZsvvM_kHaCECzpYjg,Custom License Plates,3.0
1971,4302,Combined,1667,33.575359999999996,-112.12175800000001,Shoe Store,4bb01302f964a5207d353ce3,lh2Lpra5q06qDxZeBQPOuQ,Vans,3.5
1972,909,Independent,909,33.538529,-112.061555,Flower Shop,4beb2b6b415e20a180fde5bb,NWwBrQBLYXwe-EU860rfAg,Whitfill Nursery,4.0
1973,826,Independent,826,33.508472,-112.094931,Grocery Store,50abf53000caec7652a24c77,rPXsBxKxxOzSyGpbQs1rjA,Goodwill,4.0
1974,2534,Independent,2534,33.604510999999995,-112.037027,Furniture / Home Store,4fc27a07e4b04422a189c090,Nu_gZ_dTynmxLISsR1Mgeg,Mototire,5.0
1975,234,Independent,234,33.494739,-112.18600500000001,Drugstore / Pharmacy,4c3cb7fc933b0f479675e421,0wH8fLJ5upPqExGx5GkwCA,CVS Pharmacy,2.5
1976,4230,Combined,2928,33.495564,-112.012235,Burger Joint,4b7abde9f964a520413a2fe3,xhXZYjdlV_f7eklYZs5vcQ,D'Lite Healthy On The Go,4.0
1977,134,Independent,134,33.389293,-112.13427800000001,Asian Restaurant,4bb142aef964a520d6873ce3,2gI7dlktBQXPZiuOW-HWvw,Li's Bowl,3.5
1978,3121,Independent,3121,33.683223999999996,-112.09798,Fast Food Restaurant,4aa5af0df964a520274920e3,Yk8WiriuHOkAXufUqGZMyg,Culver's,3.5
1979,3325,Independent,3325,33.610331,-112.135069,Bar,4da151f3540ea1cde0c165de,YQvqlA-klSRHKVxQc1_4Ew,Callahans Bar & Grill,1.0
1980,1592,Independent,1592,33.582243,-112.13578799999999,Drugstore / Pharmacy,4c02969bf423a59374f7ce16,y8j0l_r7iqmvH6HMVri1qw,CVS Pharmacy,2.5
1981,1175,Independent,1175,33.593309999999995,-112.099286,Bar,4bd3e55c41b9ef3b334001e6,mmZaOPp2BFMmWe6suuJndQ,The Beaver Bar & Grill,3.0
1982,1830,Independent,1830,33.407709999999994,-111.994924,Fast Food Restaurant,4ba1187af964a520479737e3,6xLwHi5IQMjTMDAfOCBt1g,Burger King,2.5
1983,2482,Independent,2482,33.610803999999995,-111.99736499999999,Thrift / Vintage Store,4bd0153fb221c9b6e614d3d0,DH7lqIcvXhPexeED2I9Hfw,Goodwill,3.0
1984,4210,Combined,64,33.639863,-111.98222700000001,Automotive Shop,4bbb62f2935e9521cb1c2990,ZrMsdM1TkSmVvQ10T-A8Mw,Discount Tire,4.5
1985,1380,Independent,1380,33.466266,-111.986695,Drugstore / Pharmacy,4b01ba4ff964a520e24422e3,s5H8T3RR9RxekDlAVjx3aA,CVS Pharmacy,3.0
1986,4220,Combined,2769,33.584404,-112.01351799999999,Mexican Restaurant,4b94c16ef964a520618234e3,E4POatW_bg-T0MzD4DuLeg,Federicos Mexican Food,4.0
1987,2139,Independent,2139,33.424758000000004,-111.93525700000001,Bar,504c185ee4b0b0e067a7bc0b,Q5CFijcygcSLxALuRl4tyg,Sol Diablo Cantina,3.5
1988,4113,Combined,999,33.539362,-112.183444,Mexican Restaurant,4bc222deb492d13aea07a760,I4tp53A6qj6m_TXcwhBhqw,Bitz-ee Mama's,2.5
1989,2732,Independent,2732,33.508829999999996,-112.03586399999999,Mexican Restaurant,50341fbae4b00dd3ac5d5386,5sqC0kX6lBvKR983T_EBcg,Cafe Rio Mexican Grill,3.0
1990,197,Independent,197,33.431566,-112.07308300000001,Thrift / Vintage Store,4c9bc0ee9975a143b30e2ccf,3vXYLoiYP7PNz_ZhwTnYyQ,The Salvation Army Family Store & Donation Center,4.5
1991,4233,Combined,1743,33.379409,-112.035955,Department Store,4bf6d8425317a5937dedfc7e,xLhE2OXJ1899FcfWTjA_RQ,Ross Dress for Less,2.5
1992,154,Independent,154,33.378202,-112.0696,Fast Food Restaurant,4cc9abfe2a759c7410e17275,KtQk3PNQnTWCLj3t2b8Heg,Sonic Drive-In,2.5
1993,4227,Combined,2862,33.510395,-112.026751,New American Restaurant,4c8eafbd1664b1f76e76a22f,DMyoxEaTGTakZxWgh1D5bw,Seasons 52,4.0
1994,10,Independent,10,33.653582,-112.03003999999999,Grocery Store,4b5c8a7cf964a5206d3529e3,detKamgvQHyvHYqbvQu6vA,Albertsons,3.0
1995,302,Independent,302,33.495777000000004,-112.152718,Sushi Restaurant,50513e40e4b0f53cf056216f,L-_-9JNAb6UDyq7waykX2A,Senor Sushi,3.5
1996,2648,Independent,2648,33.517963,-112.004178,Bar,4f30543a4fc63140dafe425e,SAlsmull2aSqBC9JGyuqIw,Lon's Last Drop,5.0
1997,4234,Combined,2182,33.425346000000005,-111.939828,Whisky Bar,507fb233e4b0761d0b03b900,pdF7iJgA4ViACgA4t1OymQ,Library Bar & Grill,3.0
1998,136,Independent,136,33.390997,-112.134222,Fast Food Restaurant,4b50c6cbf964a520f73127e3,bP2TCP9CFqIdM0fCsqxHow,Jack In the Box,2.5
1999,141,Independent,141,33.391475,-112.083479,Dentist's Office,4cd434a7baf2f04d3c1eb3a3,kFM02dZX3PxBYulrHbC6og,DC Dental Group,3.0
2000,89,Independent,89,33.624590000000005,-111.978976,Grocery Store,4bd1113cb221c9b65516d5d0,6a63cLJVCYR6YMc1RmsUSg,Safeway,3.0
2001,421,Independent,421,33.46539,-112.082105,Breakfast Spot,505b2350e4b0644ce24036cf,5eK_pgro9_LxPYDoRVJnEA,Vovomeena,4.5
