,Location_id,POI_id,POI_Type,Org_id,Latitude,Longitude,Category_2,yelp_ID,name,stars
1522,1594,3223,Combined,4ff627d2e4b05369cf6b506a,35.154671,-80.875615,Asian Restaurant,kPfhSK0kcUmOTmC5DEjaDw,Doan's,4.0
1523,1606,1606,Independent,4f478642e4b0cf7a052872c5,35.171619,-80.850636,Convenience Store,EytLuPv39VGeQt_NJRJqYQ,Al's Pizza,3.5
1524,1601,1601,Independent,4e96ff65722eef174f577a32,35.089388,-80.89631999999997,Coffee Shop,SlFJjH0qXIpV-XQ4-xbeMA,Mama's Coffee House,4.5
1525,1590,1590,Independent,4b1991b4f964a520acdf23e3,35.21375399999999,-80.82633,New American Restaurant,9_onoqwv9ZdItxc8OlUKAg,Customshop Handcrafted Food,4.0
1526,1591,1591,Independent,4ffc7ebce4b027f6fed94fc8,35.211129,-80.856928,Bakery,dztcNrIVDg6D-6sFOOofDA,Sunflour Baking Company,4.0
1527,1608,3117,Combined,4c7511c244d39521cc3ff8be,35.174256,-80.840251,Art Gallery,rFzyqi3WIMIfhuXDPfE7cA,Shain Gallery,5.0
1528,1604,3124,Combined,4d1bb90ef8ca236a4f55f030,35.2262,-80.841758,Wine Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,4.0
1529,1592,3304,Combined,4dfce8588877e9c474946c95,35.060989,-80.814474,Burger Joint,6lovZEiwWcRYRhyKd94DRg,Smashburger,3.5
1530,1614,1614,Independent,4ec6f43077c8be4922080120,35.207282,-80.860062,Spa / Massage,LhNZoKgICHSYOF9Bym9OwA,Eden Therapy & Massage,4.5
1531,1595,1595,Independent,4b0dd7ccf964a5202d5123e3,35.170911,-80.848298,American Restaurant,hggVnGwA5042-ABxqeJX-A,Good Food on Montford,4.5
1532,1615,1615,Independent,4b44d574f964a520a8fd25e3,35.211473,-80.859922,Event Space,B4lOfID8zfmRvt1r16E1AQ,Byron's South End,4.0
1533,1605,3120,Combined,4b09e890f964a5208e1f23e3,35.20259799999999,-80.844341,Italian Restaurant,YzMUZjUMcgI-NSGu48-nIQ,Dolce Ristorante,3.5
1534,1598,1598,Independent,4f917132e4b048074f6b6c1c,35.146446000000005,-80.82778,Pizza Place,TrCANCU0zzZi43Qb34YH8A,WP Kitchen + Bar,3.5
1535,1597,3304,Combined,51991bec498eccd5bef4cd09,35.058426000000004,-80.8153,Nail Salon,iGOy8Tc9zeewn5BW2svW-g,Polished Nail Bar,2.5
1536,1613,3112,Combined,51bc435d498e013b1b9f1762,35.152881,-80.828266,Mexican Restaurant,YpePlG2UW_mf-zhFaCgubA,Bulla Gastrobar,4.5
1537,1610,3221,Combined,50550cf6e4b0e95b0ec6a2bb,35.162541,-80.738264,Dumpling Restaurant,6PtDrXXQK9JyrN7M4nvZyA,Fortune Cookie Chinese Restaurant,3.0
1538,1611,1611,Independent,4be593b3bcef2d7f23f503e5,35.098859000000004,-80.775927,Deli / Bodega,pX_Gr9L5gXhmNx3YQe23Nw,New York Deli & Restaurant,3.0
1539,1612,1612,Independent,51d45db05019be5f32cffca5,35.216068,-80.821974,Latin American Restaurant,DyOzNIeXUksPNLXYHnB-oQ,Sabor Latin Street Grill,4.5
1540,1599,3309,Combined,4b675339f964a5201b482be3,35.174719,-80.847426,Indian Restaurant,UvWWzU2g-Wq-c3wAcSeDPg,Situl Indian Restaurant,3.0
1541,1603,3124,Combined,4eb5e1c30aaf1abedf847c73,35.226339,-80.841717,Bar,hMR0tRJAlprbJL9iwRcO8w,The Punch Room,4.0
1542,390,3306,Combined,5080928ce4b03db1750a039a,35.152398,-80.83300200000002,Electronics Store,OuQfFgsJpgWmdCHGegLjXg,Apple,3.0
1543,1602,1602,Independent,4b91b7c6f964a5204bd233e3,35.155916,-80.831909,American Restaurant,apMG3W6-qpHIuo4ApZy3IA,Bricktop's Restaurant,4.0
1544,1607,1607,Independent,50c4fa1fe4b0e8ae09e91e80,35.2219,-80.82300000000002,Clothing Store,HVgvbYaFRUN1-vwO6OgDsA,FROCK Shop,4.5
1545,1600,1600,Independent,4bd7a03788559521011088a7,35.152091,-80.84002,Restaurant,iJpTpE9A8WDWvUlvUcFZuA,Brio,3.5
1546,553,3122,Combined,509d828ae4b051548d76c654,35.225959,-80.84173299999998,Hotel,QalBgQ2z_Fc83xFGG6CgLg,"The Ritz-Carlton, Charlotte",4.5
1547,1619,1619,Independent,4b4eb2bff964a5203bf426e3,35.124752,-80.730088,Korean Restaurant,9TCzxlrOZSIFcBlvHIUgFA,PePeRo,4.0
1548,1625,3227,Combined,4b05ca8ef964a52063e322e3,35.226953,-80.841625,Coffee Shop,V-qDa2kr5qWdhs7PU-l-3Q,Taste Cafe,3.0
1549,1626,3227,Combined,4b13f2dcf964a520d39a23e3,35.227756,-80.842333,Sandwich Place,Y2DEuPMILo7wWNykBrSb8A,Subway,3.0
1550,1616,1616,Independent,4b05863ff964a520375a22e3,35.217764,-80.794723,Dim Sum Restaurant,nMo0ozHO7cqsPaxw_7N6ow,Dim Sum Chinese Restaurant,3.0
1551,1618,3304,Combined,4b55e1e2f964a5206cf427e3,35.061149,-80.814351,Mexican Restaurant,4LP1fINwJGhLXF2dWxz5nw,Chipotle Mexican Grill,2.5
1552,1617,1617,Independent,4b1ab89df964a52041f023e3,35.158868,-80.832965,Gym,1_KKsj0yzAhxEQk-cBWv9A,World Gym,1.0
1553,1623,1623,Independent,4b2d8bd8f964a520a4d824e3,35.093115999999995,-80.858987,Chinese Restaurant,WCkh_ZcsWKU1wx4bqyU9KA,Taipei South,4.0
1554,1622,1622,Independent,4e2cb565d4c0e5c89ad28114,35.148586,-80.830461,Gas Station / Garage,hy-fbjzTt0D-ayT0xiDH9g,Shell Station,4.0
1555,1624,1624,Independent,4b1f3c03f964a520082524e3,35.087115999999995,-80.850449,Fast Food Restaurant,6yJBQ-lxaWQz6cNAO5Zoiw,Jack In the Box,2.0
1556,1620,1620,Independent,4b68c9e1f964a520fe8c2be3,35.171661,-80.84995,Fast Food Restaurant,-zIfBZBAgjy_C7cIF8iTlA,Chick-fil-A,4.0
1557,1627,3306,Combined,4bbe460a9474c9b6225cd9b6,35.151495000000004,-80.833282,Boutique,F-Lc5gxoyZ8IaYZZ-UpDsQ,Hermès,4.5
1558,1621,3211,Combined,4b131270f964a520bb9323e3,35.085577,-80.847188,Chinese Restaurant,n_rEQNgsCOLNfMzGqFhn1g,Great Wall Of China South,3.5
1559,1629,1629,Independent,4f4fdf16e4b0c3e279856c9d,35.087032,-80.85525200000002,Building,mNCrAeMHoii6pt-pMNWkIA,Shea Homes - Charlotte,2.0
1560,1630,3227,Combined,4b58aae8f964a520aa6428e3,35.22821300000001,-80.840701,Library,7TRtX1ENd78hc8sGe7jysw,Charlotte Mecklenburg Library - Main,3.5
1561,974,3004,Combined,4b05863ff964a5202a5a22e3,35.248012,-80.804273,Bar,LScYNYAA78iQL6pWOqt-WQ,The Dog Bar,4.0
1562,1628,3002,Combined,4b11d4c9f964a5209d8523e3,35.225571,-80.846036,Sushi Restaurant,QjL_QaEJGRfyBS2-wuowGA,KO Sushi,4.0
1563,1632,1632,Independent,4b7dd696f964a52081d72fe3,35.135825,-80.904394,Hotel,CtYCzxaDoVCABoz1drGOGg,Hyatt Place Charlotte Arrowood,3.5
1564,1631,1631,Independent,4b2bf004f964a52012be24e3,35.233614,-80.850647,Coffee Shop,5dSsBYJiMujrd8uJuVcJhA,Starbucks,3.5
1565,304,3502,Combined,5128a6d8e4b06fef76c1c705,35.219466,-80.945099,Fast Food Restaurant,20vCzyibdvXOxW42h9v_MQ,California Pizza Kitchen,2.5
1566,1642,3201,Combined,4b1d9594f964a520a21224e3,35.346916,-80.85356,Shoe Store,9fnLB3KgVuzDuq-UuMXFyA,Off Broadway Shoes,3.5
1567,1645,3003,Combined,4b195d8df964a520fedb23e3,35.246986,-80.80556700000002,Tattoo Parlor,4GJc_Ls4f2uVptSfFQTL5g,Fu's Custom Tattoos,4.0
1568,1637,1637,Independent,4b450c60f964a520690226e3,35.231049,-80.74023299999998,Pet Store,yd6pLLCKrrQvV_sV37YLrQ,Hickory Grove Animal Hospital,4.5
1569,1635,1635,Independent,4b9ff798f964a5206c4e37e3,35.165731,-80.84982,Tanning Salon,K7YAT4rPKXPed_5xyBwBSw,South Beach Tanning Company,4.0
1570,1638,1638,Independent,4b1003ecf964a5207d6723e3,35.161354,-80.849676,Grocery Store,2fseQDxkgIlZIF0cBW5uaQ,Harris Teeter,3.5
1571,1633,3227,Combined,5078624de4b08ed646e7dc2b,35.228519,-80.84231199999998,Nightclub,XZ3mhYC1L-0wK8N725I3Ig,Roxbury,3.5
1572,1643,1643,Independent,4ba2f3d2f964a520972438e3,35.160758,-80.84950400000002,Italian Restaurant,w3PwDEbI0EDx4YI_BkFhIA,Portofino's,4.0
1573,1636,3103,Combined,4fd0282ce4b0f962e37836fe,35.088088,-80.845977,Ice Cream Shop,AQ3C9jSx1wBU_TUIVj366A,Jolly Rolls Ice Cream,2.0
1574,1646,3222,Combined,4b5a221af964a52055af28e3,35.176334000000004,-80.80174,Cosmetics Shop,Llsmj0KxQNA0hGfFKNTzdg,Ulta Beauty,3.0
1575,1639,1639,Independent,4b3e9b0bf964a520a59f25e3,35.086469,-80.87742,Italian Restaurant,uqYB53z5GrtzJq8WHTF-xg,Olive Garden Italian Restaurant,2.5
1576,1644,3310,Combined,5036af6de4b0ef6eba9b9e8f,35.218686,-80.81209799999998,Spa / Massage,7H7RNLBVg6_Z2TK6riba_g,John Matthews Massage Therapy,5.0
1577,1640,3306,Combined,4d580800de8f6dcb2e920691,35.151986,-80.83199499999998,Cosmetics Shop,hTQ8yaXZghFEhiHI5NL-6g,Aveda Store,4.0
1578,1641,3306,Combined,4be5875c2457a5934b90ab15,35.152034,-80.831357,Dessert Shop,L8rJht4Jw_BuR8gsckEWYg,The Cheesecake Factory,3.0
1579,1647,3227,Combined,4bf031a43a002d7fd4cb85a4,35.228627,-80.839495,Theater,0TWvHLJ66tZeoGY9-17-fw,Duke Energy Theater,4.0
1580,1648,3227,Combined,4cdb42d4d4ecb1f762d67848,35.22859000000001,-80.84099300000003,New American Restaurant,byX9dKMcLA1CDdf3UeHDFg,The Asbury,4.0
1581,1663,1663,Independent,4b3b621ef964a520237325e3,35.228854,-80.84495,Steakhouse,fepCIbejv-Kxs6SE6u-_uA,Morton's The Steakhouse,4.0
1582,1662,1662,Independent,4b8ac1eef964a520007f32e3,35.197678,-80.768359,Furniture / Home Store,_Diz3wu0X3D-YNAbzdU6kg,Rooms To Go,1.5
1583,1667,1667,Independent,4b915792f964a520a6b433e3,35.190092,-80.76096700000002,Automotive Shop,Fg18KJ6zAEVLZ7jM7kJpwQ,Rick Hendrick City Chevrolet,1.5
1584,1655,1655,Independent,4b68df7af964a52012912be3,35.17066,-80.74401999999998,American Restaurant,BJb7tRkFKouMM5dasjXghg,Waffle House,3.0
1585,1653,1653,Independent,4bc5e3dbf360ef3bdbb9da2d,35.167238,-80.743447,Automotive Shop,W2jPJMF1nzd_PArbtL8dvQ,Hendrick Acura,4.0
1586,1656,1656,Independent,4c56bb79cc96c9b6b141772e,35.16698,-80.74328100000002,Car Dealership,5MIYStt0sB7XoDS-8PToLQ,Jaguar Charlotte,3.5
1587,1659,1659,Independent,4bb62c26f562ef3befbb2f97,35.165289,-80.742021,Farmers Market,c2gnztY5O6_nJbw9UilMSg,Hillbilly Produce Market,4.0
1588,1651,3305,Combined,4e7fb909b6340a30676f2864,35.126815,-80.70812,Sushi Restaurant,osQRAGh9UjEmWxIt4bfTKg,Mr Tokyo Japanese Restaurant,4.5
1589,1650,1650,Independent,4b2d5a08f964a520e2d424e3,35.160899,-80.77855699999998,Event Space,lX7XiYDzOXioX3JJ-g0vUA,Whitehead Manor Conference Center,4.5
1590,1658,1658,Independent,4b54ae68f964a520c5c627e3,35.220707,-80.858868,Hardware Store,l3YipCALJbApBoQagpBNLQ,Little Hardware,4.5
1591,1669,1669,Independent,4b6ac32bf964a52049df2be3,35.168118,-80.74420699999997,Car Dealership,vOoeAAvFNL3NddaEgacqEA,Hendrick Porsche,4.5
1592,1664,1664,Independent,4c4633b13f0276b01e9b52e7,35.356536,-80.86805600000002,Grocery Store,sqUsqgzKZPRvc4qdgKNJiQ,7-Eleven,1.5
1593,1666,1666,Independent,4b7c70a7f964a52069932fe3,35.116238,-80.721802,Farmers Market,QDPUizovkVt0f4Jf3MAG9Q,Matthews Community Farmers' Market,4.5
1594,1665,1665,Independent,4b4fbd8bf964a520771327e3,35.116704,-80.721661,Hardware Store,9Ae6F29-0ri3rJ8dvKGeBw,Renfrow's Hardware & General Merchandise,5.0
1595,1649,1649,Independent,4b1be683f964a520c5fe23e3,35.211948,-80.859053,Light Rail,M7VACVSKC9oKlbq0IRO0sA,Lynx East/West Blvd Station,4.0
1596,1661,1661,Independent,4be98a1d62c0c928ffbedfd4,35.18439,-80.756303,Fried Chicken Joint,Q_RpxG-YEMOk_yniWZfHCA,Bojangles' Famous Chicken 'n Biscuits,3.0
1597,1672,1672,Independent,4bfc3cbd1be376b0645af8b4,35.179368,-80.751372,Automotive Shop,a5PA5hwR93xb47LsGdrJyg,Hendrick Lexus Charlotte,4.0
1598,1671,1671,Independent,4be2cd0d21d5a59386511711,35.166561,-80.743557,Automotive Shop,HDr1MCFgVO0LnuQdkQxUNA,Land Rover Charlotte,4.5
1599,669,669,Independent,4cf6bb990a71224baf9e1f93,35.223956,-80.847702,New American Restaurant,bgvm73MMjC2f5qo_RgXOXg,Halcyon,4.0
1600,1670,1670,Independent,4c4a1643f7cc1b8d87f3e73d,35.177214,-80.798201,Drugstore / Pharmacy,PSK42ktIllSGv0cC1Ma9dw,Walker's Drug Store,4.5
1601,1657,1657,Independent,4baca7c3f964a5203c013be3,35.08573,-80.69595699999998,Fast Food Restaurant,hLqh9ZUIPSJHUkqvwgaEiQ,McDonald's,1.5
1602,1660,1660,Independent,4bd98c59e914a59312de56fa,35.081282,-80.692155,Laundry Service,qtyks_Ofni5577zB7apd0g,Union Cleaners,3.5
1603,1652,1652,Independent,4da5b3755da3d30fafbe0c0e,35.122513,-80.728076,Automotive Shop,pkmI4aOkC3pueoGQHlTGMQ,Certified Collision Services,5.0
1604,1654,1654,Independent,4f6a445ce4b0ac9953bbcdd9,35.2262,-80.844741,Restaurant,pldfvm-zM2VU5m9a-j9cMQ,Hazelnuts Creperie,4.5
1605,1673,1673,Independent,4c7660713adda143a1cb09af,35.068415,-80.699764,Bagel Shop,x5fgrhaq8R8qXhZFPnfXWw,Poppyseeds Bagels,4.0
1606,1674,1674,Independent,4b7b2b3af964a5208a552fe3,35.14532,-80.726258,Restaurant,CYsSfDDpAtswz_FIzsXCew,Crown Point Restaurant,4.0
1607,1190,1190,Independent,4b13f393f964a520e29a23e3,35.160234,-80.875486,Gym,xa1x9RxP8ESdvmj6mMYwww,Fitness Connection,2.5
1608,1678,3210,Combined,4bd08bd3caff95212309cff0,35.082092,-80.876956,Sandwich Place,tAbVxUByme7S6axvn8uFwQ,McAlister's Deli,4.0
1609,1676,1676,Independent,4eaafa5682312ec2f6bbbc13,35.224559,-80.845652,Indian Restaurant,V_jIfMz9Z7a5mthleRq0_w,Nirvana II,3.5
1610,1675,1675,Independent,4b575c97f964a520a23328e3,35.224728000000006,-80.84384,Coffee Shop,sF6_xqqJDm6QHNNK_ACd-A,Starbucks,3.5
1611,1679,3501,Combined,4b40ca52f964a5201fbb25e3,35.096632,-80.778805,Breakfast Spot,uwpPniaFEVkK5T_PWdQZ0A,Le Peep,3.5
1612,1677,1677,Independent,4fbd58b46b74df26a74f561b,35.151828,-80.841758,Burger Joint,BXiB8DKi1nRmdyn39QjxQA,American Burger Co.,3.5
1613,1680,3223,Combined,51240cfae4b06327e8ff4e9b,35.153773,-80.876642,Burrito Place,g-E12y45gBKedax5N20YmQ,The Burrito Factory,4.0
1614,1682,1682,Independent,4cb6fda456fca1cdb51c5a18,35.22193400000001,-80.847448,Hotel,a4grXFNKZmZm0ZJXd1PVdQ,The Westin Charlotte,3.5
1615,1681,1681,Independent,4b05863ef964a520155a22e3,35.221995,-80.846923,American Restaurant,QHe9ZMcryK0tcJu1Eyylsw,JP Charlotte at Westin,3.5
1616,1685,3219,Combined,4b577b71f964a520f83728e3,35.071323,-80.843074,Dentist's Office,PEiwRFuqEXQg3iKR04g6Pg,Ballantyne Pediatric Dentistry,3.5
1617,1689,3213,Combined,4b10a2f4f964a520207423e3,35.053782,-80.851678,Wine Bar,uejutOD4_-IUaY5cKkpezg,Rush Espresso Cafe and Wine Bar,4.0
1618,1684,3003,Combined,4f691dbbe4b0d23dfb3d2a08,35.246858,-80.805763,Speakeasy,QrpTPjyOQVNXpT2WKQBDYQ,Whiskey Wine Room,3.5
1619,1683,3218,Combined,4be9ea7bb3352d7fc49a54d2,35.068815,-80.842739,Italian Restaurant,qtotIYIF9U1PCEzMl1iE2w,BV Pub and Pizzeria,4.0
1620,1688,1688,Independent,4b3e8884f964a5208f9e25e3,35.197624,-80.852337,Italian Restaurant,JogUSDKa1xyG3lLEmD4Xjg,Fiamma,4.0
1621,1691,3107,Combined,4b13079df964a520f69223e3,35.116594,-80.962441,Cuban Restaurant,E0HOsxXZ_o6ocemK57BoWA,A Piece Of Havana,3.5
1622,1692,1692,Independent,4b89a539f964a520c24832e3,35.148779,-80.842004,Hotel,5i2qvmfvuSY5422NU6RJaw,Courtyard by Marriott Charlotte SouthPark,4.0
1623,1693,1693,Independent,4dc45192c65b89d3ca51afdc,35.090229,-80.86986,Automotive Shop,msh5VN7vzvK27vKj-Q5TbA,Firestone Complete Auto Care,4.0
1624,1686,1686,Independent,4c3204ce66e40f47bbc8c58b,35.20193300000001,-80.781609,Deli / Bodega,pCb0jYxksLR562vV7As1bQ,Chris' Deli,4.5
1625,1687,1687,Independent,4ba11396f964a5206c9537e3,35.305763,-80.72385899999998,Indian Restaurant,ZMEax9auuGMUPqxl2D3kLA,Passage To India,4.0
1626,1690,1690,Independent,4f26e1d9e4b0b2f991dc7ee6,35.124278000000004,-80.728699,Pizza Place,6CtDwgBrzOvmW79tSDblUA,Carbone's Pizza Wings & Tavern,3.5
1627,1694,1694,Independent,4c140aa3a5eb76b01019c1b7,35.156197,-80.83139399999997,Italian Restaurant,cy3Or8iSsDOmHBBu2MwnOg,Toscana,4.0
1628,120,3502,Combined,4fbeb56be4b02e98a8b084af,35.219826,-80.942807,Seafood Restaurant,djPTbIprBXGqaV-D8eq77A,Phillips Seafood,2.5
1629,1695,3227,Combined,4b05863af964a520525922e3,35.227872,-80.839279,Bar,-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,2.5
1630,1698,1698,Independent,4c4f432279ffe21ea0485b1a,35.244648,-80.938008,American Restaurant,wh62Gu_Wgnti9W_WAY-nHQ,Showmars - Little Rock,3.5
1631,1696,1696,Independent,4bc515065935c9b61886a5d2,35.242064,-80.93979499999998,Mexican Restaurant,wDfz8ap9xWzj46mtNDcT9A,Miguel's Mexican and American Restaurant,4.0
1632,660,660,Independent,4f8795b0e4b002b9098ea80a,35.191685,-80.80357,Emergency Room,b-clV-wkp_taMlX3uZ51Eg,CMC-Randolph Behavioral Health Center,2.0
1633,613,613,Independent,4f2090e9e4b028522d7b13dc,35.086263,-80.803997,Dog Run,F2Yjq8hPFonpLK00-j8oiA,Mecklenburg County William R Davie Park,4.5
1634,1700,1700,Independent,4b0743dbf964a520f2fa22e3,35.21134,-80.857791,Pizza Place,EzUZU_y0ooTGbboxFck1Pg,Fuel Pizza,2.5
1635,1699,1699,Independent,4b9cfe13f964a5202e8736e3,35.307433,-80.754836,Motel,XG4sSq0JQ-3o3KrN-0d8Pg,Drury Inn & Suites Charlotte University Place,4.5
1636,1701,1701,Independent,4bf33b42cad2c92816a39a99,35.063,-80.811125,Hotel,lnzOGlE3-ACKzxZ9F0LTkQ,Residence Inn by Marriott Charlotte Piper Glen,3.5
1637,1702,1702,Independent,4b9c129af964a5203d4736e3,35.089102000000004,-80.866764,Indian Restaurant,z7NIceJU_4vSk-EJ8H6hQA,Bombay Grille,3.5
1638,1703,1703,Independent,4bdb3a0e2a3a0f477104aeb6,35.078091,-80.817103,Dessert Shop,uTJKfu-93DBqGfwb_k1-VQ,Great Harvest Bread,4.0
1639,1301,3208,Combined,4c04198e187ec928a496b67b,35.10302,-80.986722,American Restaurant,XPma1KatL8CYQ-Ym4TWvsg,TGI Fridays,2.5
1640,1704,3123,Combined,4bddce0ae75c0f476dadc503,35.226199,-80.842923,Gym / Fitness Center,F--xiiO3sPnBtrkhXP0rOQ,Charlotte Athletic Club,4.5
1641,1706,1706,Independent,4de928c1cc3f73886a556476,35.307178,-80.72112,Thrift / Vintage Store,UAL4pxP5bg--kM_BKtfAoQ,Plato's Closet,3.5
1642,1705,1705,Independent,4b3a6145f964a520ff6525e3,35.277146,-80.76586999999998,Car Wash,-F2zEpel2C-v_outnOn6IQ,Autobell Car Wash,2.0
1643,1367,1367,Independent,4f823e52a17cd674fa31522e,35.201358,-80.863001,Burger Joint,S0mVCkES_gzWHst5EhRsRA,McDonald's,1.5
1644,1713,1713,Independent,4b48f6c8f964a520b85f26e3,35.23351599999999,-80.856895,Park,M1AvDkm6oi0wAy4-l_xiJQ,Frazier Park,3.5
1645,1710,1710,Independent,4b63c4edf964a520c0902ae3,35.199877,-80.869031,Light Rail,SM1d5mFTp-orWqlqGrB2QA,New Bern Lynx Station,4.0
1646,1715,1715,Independent,4dbdb5a1cda109aa6cb9d2c4,35.202625,-80.86598000000002,Pet Store,GLJXTwH9KWrNbu-_xfBmpw,Canine Cafe,4.5
1647,1712,1712,Independent,4ba8dbadf964a520bff439e3,35.206747,-80.86015400000002,Veterinarian,YA4SZJYEWQ7TsF0osjSz6w,South End Veterinary Clinic,5.0
1648,1708,1708,Independent,4bb0c61af964a520aa5b3ce3,35.198253,-80.85257299999998,Clothing Store,F1brC1zP3qkVWux7C8QiXA,J Major's Bridal Boutique,4.0
1649,1709,1709,Independent,4c81963c309aef3b9accbd81,35.196817,-80.85143599999998,Laundry Service,7yOwaRIWJIPsH6P7wqFdIw,Carriage Fine Dry Cleaning,3.0
1650,1711,1711,Independent,4f73bc7ae4b0bdf32db24efe,35.211849,-80.838138,Field,I7tt06mTAlDJmjuqNBI-vQ,Pearl Street Park,4.0
1651,1716,1716,Independent,4b86b712f964a5202a9831e3,35.204583,-80.863098,Automotive Shop,uDEEYz1oWELBY1ExGHrRpg,South End Auto Inspections,4.5
1652,1714,3228,Combined,4b5257d3f964a5204a7827e3,35.212901,-80.83426800000002,Paper / Office Supplies Store,63uSW7_5386a0f2Xw3Z-3w,Staples,3.0
1653,1707,3103,Combined,4b1521e0f964a52094a823e3,35.087996999999994,-80.845458,Coffee Shop,lWrgqhLk__ALVurHuJqcUw,Caribou Coffee,3.5
1654,1717,1717,Independent,4b5b1f91f964a520bce428e3,35.085494,-80.884874,Breakfast Spot,z8fuQ6XYwfptZy-Tm1l9aQ,IHOP,2.0
1655,1724,3213,Combined,4b5249d1f964a520197527e3,35.053011,-80.850739,Sandwich Place,bxUtoCqGF9GbiPv5DbOs4g,Panera Bread,3.0
1656,1728,3310,Combined,4c38aff3dfb0e21e0a05afa8,35.220481,-80.812498,Smoke Shop,FGZ6XWd6J482Q5_HUiBK7Q,HighLife Central,2.5
1657,1722,1722,Independent,4dd43ec452b18e28aa10a29b,35.255801,-80.7743,Golf Course,x30hMTDdiwGBjutchhYCQA,Eastway Park,4.0
1658,1727,3227,Combined,4b8bd955f964a52081ae32e3,35.228084,-80.842016,Mexican Restaurant,X-CeVwKcIwR013h5NkbD2g,QDOBA Mexican Eats,3.0
1659,1725,1725,Independent,4b2cd765f964a520cdc924e3,35.321642,-80.952947,Breakfast Spot,vDcAGfBmpNz4xc_6qeKWpQ,Shuffletown Drive-In,4.0
1660,1721,1721,Independent,4b4a0dbbf964a520187926e3,35.32276599999999,-80.94495699999997,Mexican Restaurant,-LAiusd8GnWFR8atxbT-Vw,Los Arcos Mexican Restaurant,3.0
1661,1720,1720,Independent,4b6c6433f964a52042362ce3,35.303837,-80.93694599999998,Gastropub,8CnhJoJZjs0p96kN5LwKDQ,Sports Page Food & Spirits,3.0
1662,1723,3126,Combined,4cddaf5dffcf37046a280d82,35.239135,-80.845637,American Restaurant,iFZpyiDUgwldTWuW-5YW6A,Osso Restaurant & Lounge,3.0
1663,918,918,Independent,4e315be118380c94aca9c1a7,35.327408,-80.712576,Music Venue,9ePd14ukO4iwaKRcU9OSTw,PNC Music Pavilion,3.0
1664,1719,3001,Combined,4d59bc4f56f2b60c2f4e7c2f,35.217149,-80.856739,Yoga Studio,vhDnsz7Tzopg9WkN0shtZQ,Arrichion,4.0
1665,1718,1718,Independent,4f271865e4b04d36e0867e80,35.202298,-80.866175,Gym,1DwUe68y7iyOIJOrR4SepQ,Madabolic Southend,5.0
1666,1726,1726,Independent,4dfcd24762846d918b9576f0,35.34254,-80.770787,Pub,oCI38JuE_ZyNTCIQkaK03g,Friar Tuck Pub,3.0
1667,1731,1731,Independent,4bae70d3f964a520bcb23be3,35.056082,-80.853785,Butcher,aW6cw45HIPOPAJ4-f_hYYQ,What's Your Beef,3.5
1668,1729,1729,Independent,506f763ae4b081d34ddb55a2,35.097524,-80.879398,Arcade,IrsS1TmMvjz-yY1GLuKM8g,Funtasticks Charlotte,1.5
1669,1732,3303,Combined,4c33540816adc928bf68c39c,35.088411,-80.86015,Seafood Restaurant,-iE-wYKjSzNKp_9Q9G3W4w,Pier 51,3.0
1670,1733,1733,Independent,4e71057aa8098087a05e0b6b,35.267882,-80.853523,Library,sV6kKpzneWwQ8cY8gQ8bgA,Charlotte Mecklenburg Library - Beatties Ford Road Regional,4.0
1671,1736,3500,Combined,4b50fe7bf964a520813c27e3,35.135107,-80.71463299999998,American Restaurant,SDMRxmcKPNt1AHPBKqO64Q,Applebee's Grill + Bar,2.5
1672,1735,1735,Independent,4b462be5f964a520ed1826e3,35.116539,-80.719514,Thai Restaurant,-nyNzdge5rgZ3aQF8Y3exQ,Thai Taste Matthews,4.0
1673,1734,3226,Combined,50808324e4b02904919d596f,35.296972,-80.757688,Burger Joint,zpfLEkD3DuoPegq-EmH2Cg,Hwy 55 Burgers Shakes & Fries,2.5
1674,1737,3123,Combined,4c35f417a0ced13aac921a6e,35.226235,-80.843346,Fast Food Restaurant,nYSNN8v4up1rxIG_xKkl5Q,Chick-fil-A,4.0
1675,1739,1739,Independent,4b0da12ef964a520ad4c23e3,35.15053,-80.839527,Steakhouse,GrJ74hxJsXXwcqS7zcfFhw,Ruth's Chris Steak House,4.0
1676,31,31,Independent,4b05863af964a5203d5922e3,35.153074,-80.836844,Hotel,ygY5AKgT_ONLjrtv5zgNSQ,Renaissance Charlotte SouthPark Hotel,4.0
1677,882,882,Independent,50ef22c2e4b06780b99367b1,35.189135,-80.830986,College Science Building,GyrfqeNBHj6a3anRBEvJKQ,Queens University of Charlotte,4.0
1678,1738,1738,Independent,4c62ab96e1349521f794b5f0,35.140135,-80.93464300000002,Optical Shop,SGQP7SvScwpEMH1Zz3e1Og,Eye Care Center,2.5
1679,1740,3502,Combined,501bf62ee4b002c1881d55cd,35.220163,-80.944109,Restaurant,PsUi2HK5l-Qwzfwy9g3vQg,Chick-Fil-A,2.5
1680,1742,1742,Independent,4c277f91905a0f4707f46460,35.21123499999999,-80.688749,Car Wash,u1pcCzxSSQCV0-9yP5PQcg,Autobell Car Wash,2.0
1681,607,607,Independent,4b816b38f964a520efa430e3,35.13238,-80.99956800000002,Park,Gk2XU65xWiBJz0hS4hkPXA,Thomas Mcalister Winget District Park,4.5
